Iteration	avg_lambda[1]	avg_lambda[2]	avg_lambda[3]	avg_lambda[4]	avg_lambda[5]	avg_lambda[6]	avg_lambda[7]	avg_lambda[8]	avg_lambda[9]	avg_lambda[10]	avg_lambda[11]	avg_lambda[12]	avg_lambda[13]	avg_lambda[14]	avg_lambda[15]	avg_lambda[16]	avg_lambda[17]	avg_lambda[18]	avg_lambda[19]	avg_lambda[20]	avg_lambda[21]	avg_lambda[22]	avg_lambda[23]	avg_lambda[24]	avg_lambda[25]	avg_lambda[26]	avg_lambda[27]	avg_lambda[28]	avg_lambda[29]	avg_lambda[30]	avg_lambda[31]	avg_lambda[32]	avg_lambda[33]	avg_lambda[34]	avg_lambda[35]	avg_lambda[36]	avg_lambda[37]	avg_lambda[38]	avg_lambda[39]	avg_lambda[40]	avg_lambda[41]	avg_lambda[42]	avg_lambda[43]	avg_lambda[44]	avg_lambda[45]	avg_lambda[46]	avg_lambda[47]	avg_lambda[48]	avg_lambda[49]	avg_lambda[50]	avg_lambda[51]	avg_lambda[52]	avg_lambda[53]	avg_lambda[54]	avg_lambda[55]	avg_lambda[56]	avg_lambda[57]	avg_lambda[58]	avg_lambda[59]	avg_lambda[60]	avg_lambda[61]	avg_lambda[62]	avg_lambda[63]	avg_lambda[64]	avg_lambda[65]	avg_lambda[66]	avg_lambda[67]	avg_lambda[68]	avg_lambda[69]	avg_lambda[70]	avg_lambda[71]	avg_lambda[72]	avg_mu[1]	avg_mu[2]	avg_mu[3]	avg_mu[4]	avg_mu[5]	avg_mu[6]	avg_mu[7]	avg_mu[8]	avg_mu[9]	avg_mu[10]	avg_mu[11]	avg_mu[12]	avg_mu[13]	avg_mu[14]	avg_mu[15]	avg_mu[16]	avg_mu[17]	avg_mu[18]	avg_mu[19]	avg_mu[20]	avg_mu[21]	avg_mu[22]	avg_mu[23]	avg_mu[24]	avg_mu[25]	avg_mu[26]	avg_mu[27]	avg_mu[28]	avg_mu[29]	avg_mu[30]	avg_mu[31]	avg_mu[32]	avg_mu[33]	avg_mu[34]	avg_mu[35]	avg_mu[36]	avg_mu[37]	avg_mu[38]	avg_mu[39]	avg_mu[40]	avg_mu[41]	avg_mu[42]	avg_mu[43]	avg_mu[44]	avg_mu[45]	avg_mu[46]	avg_mu[47]	avg_mu[48]	avg_mu[49]	avg_mu[50]	avg_mu[51]	avg_mu[52]	avg_mu[53]	avg_mu[54]	avg_mu[55]	avg_mu[56]	avg_mu[57]	avg_mu[58]	avg_mu[59]	avg_mu[60]	avg_mu[61]	avg_mu[62]	avg_mu[63]	avg_mu[64]	avg_mu[65]	avg_mu[66]	avg_mu[67]	avg_mu[68]	avg_mu[69]	avg_mu[70]	avg_mu[71]	avg_mu[72]	num_shifts[1]	num_shifts[2]	num_shifts[3]	num_shifts[4]	num_shifts[5]	num_shifts[6]	num_shifts[7]	num_shifts[8]	num_shifts[9]	num_shifts[10]	num_shifts[11]	num_shifts[12]	num_shifts[13]	num_shifts[14]	num_shifts[15]	num_shifts[16]	num_shifts[17]	num_shifts[18]	num_shifts[19]	num_shifts[20]	num_shifts[21]	num_shifts[22]	num_shifts[23]	num_shifts[24]	num_shifts[25]	num_shifts[26]	num_shifts[27]	num_shifts[28]	num_shifts[29]	num_shifts[30]	num_shifts[31]	num_shifts[32]	num_shifts[33]	num_shifts[34]	num_shifts[35]	num_shifts[36]	num_shifts[37]	num_shifts[38]	num_shifts[39]	num_shifts[40]	num_shifts[41]	num_shifts[42]	num_shifts[43]	num_shifts[44]	num_shifts[45]	num_shifts[46]	num_shifts[47]	num_shifts[48]	num_shifts[49]	num_shifts[50]	num_shifts[51]	num_shifts[52]	num_shifts[53]	num_shifts[54]	num_shifts[55]	num_shifts[56]	num_shifts[57]	num_shifts[58]	num_shifts[59]	num_shifts[60]	num_shifts[61]	num_shifts[62]	num_shifts[63]	num_shifts[64]	num_shifts[65]	num_shifts[66]	num_shifts[67]	num_shifts[68]	num_shifts[69]	num_shifts[70]	num_shifts[71]	num_shifts[72]
10000	1.509554	1.127998	1.999167	2.415189	2.047234	1.346769	0.7595615	1.953314	1.120899	0.6992491	0.3390031	2.147214	2.415189	1.721866	2.415189	2.415189	1.359468	1.478813	1.026687	2.415189	2.415189	2.415189	2.415189	0.3894555	0.4161848	2.415189	1.546224	1.85144	2.415189	2.415189	0.7102251	2.415189	0.9906949	0.5324971	1.468585	2.238755	2.415189	2.415189	2.415189	2.415189	2.415189	2.415189	2.415189	2.415189	2.415189	2.415189	1.935591	2.299147	2.415189	2.253111	1.505889	2.415189	0.9673678	1.92124	2.415189	2.415189	2.415189	2.415189	2.415189	2.415189	2.415189	2.415189	1.085383	2.415189	2.415189	2.415189	2.415189	2.415189	2.415189	2.242115	1.051021	-nan	0.1931859	0.1450154	0.2549986	0.3075203	0.2610669	0.1085125	0.0619146	0.156645	0.09058856	0.0571285	0.02854112	0.172032	0.1932972	0.1382784	0.1932972	0.1932972	0.08260211	0.1664586	0.06301472	0.0890127	0.0890127	0.0890127	0.0890127	0.01498676	0.02628322	0.1465554	0.09427322	0.1126368	0.1465554	0.1465554	0.04397445	0.1465554	0.06084921	0.03328127	0.08960197	0.1322766	0.1465554	0.1465554	0.1465554	0.1465554	0.1465554	0.1465554	0.1465554	0.1465554	0.1465554	0.1465554	0.1176999	0.0847722	0.0890127	0.08308994	0.07685588	0.1465554	0.05944572	0.1168364	0.1465554	0.1932972	0.1932972	0.1932972	0.1932972	0.1932972	0.1932972	0.1932972	0.0877702	0.1932972	0.2305882	0.3075203	0.3075203	0.3075203	0.3075203	0.2424749	0.07151289	-nan	1	2	2	0	2	3	2	2	2	2	1	1	0	1	0	0	8	7	5	0	0	0	0	1	1	0	2	2	0	0	2	0	3	1	1	3	0	0	0	0	0	0	0	0	0	0	2	2	0	2	7	0	2	2	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	3	5	0
11000	1.983534	1.983534	1.983534	1.983534	1.983534	1.983534	1.983534	1.983534	1.983534	1.983534	1.983534	1.983534	1.983534	1.983534	1.983534	1.983534	1.983534	1.983534	1.983534	1.983534	1.983534	1.983534	1.983534	1.983534	1.983534	1.983534	1.983534	1.983534	1.983534	1.983534	1.983534	1.983534	1.983534	1.983534	1.983534	1.983534	1.983534	1.983534	1.983534	1.983534	1.983534	1.983534	1.983534	1.983534	1.983534	1.983534	1.983534	1.983534	1.983534	1.983534	1.983534	1.983534	1.983534	1.983534	1.983534	1.983534	1.983534	1.983534	1.983534	1.983534	1.983534	1.983534	1.983534	1.983534	1.983534	1.983534	1.983534	1.983534	1.983534	1.983534	1.983534	-nan	0.1753804	0.1753804	0.1753804	0.1753804	0.1753804	0.1753804	0.1753804	0.1753804	0.1753804	0.1753804	0.1753804	0.1753804	0.1753804	0.1753804	0.1753804	0.1753804	0.1753804	0.8690568	0.1753804	0.1753804	0.1753804	0.1753804	0.1753804	0.1753804	0.1753804	0.1753804	0.1753804	0.1753804	0.1753804	0.1753804	0.1753804	0.1753804	0.1753804	0.1753804	0.1753804	0.1753804	0.1753804	0.1753804	0.1753804	0.1753804	0.1753804	0.1753804	0.1753804	0.1753804	0.1753804	0.1753804	0.1753804	0.1753804	0.1753804	0.1753804	0.1753804	0.1753804	0.1753804	0.1753804	0.1753804	0.1753804	0.1753804	0.1753804	0.1753804	0.1753804	0.1753804	0.1753804	0.1753804	0.1753804	0.1753804	0.1753804	0.1753804	0.1753804	0.1753804	0.2098322	0.1753804	-nan	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	2	2	0
12000	2.264875	2.264875	2.264875	2.264875	2.264875	2.264875	2.264875	2.264875	2.264875	2.264875	2.264875	2.264875	2.264875	2.264875	2.264875	2.264875	2.264875	2.264875	2.264875	2.264875	2.264875	2.264875	2.264875	2.264875	2.264875	2.264875	2.264875	2.264875	2.264875	2.264875	2.264875	2.264875	2.264875	2.264875	2.264875	2.264875	2.264875	2.264875	2.264875	2.264875	2.264875	2.264875	2.264875	2.264875	2.264875	2.264875	2.264875	2.264875	2.264875	2.264875	2.264875	2.264875	2.264875	2.264875	2.264875	2.264875	2.264875	2.264875	2.264875	2.264875	2.264875	2.264875	2.264875	2.264875	2.264875	2.264875	2.264875	2.264875	2.264875	2.264875	2.264875	-nan	0.1189626	0.1136743	0.1164432	0.1189626	0.1152166	0.1141101	0.1189626	0.1134343	0.1153443	0.1173545	0.1151665	0.1142638	0.1162216	0.1155049	0.1189626	0.1170397	0.1137684	1.66072	0.1143568	0.1189626	0.1189626	0.1189626	0.1184759	0.1189626	0.1125419	0.1133768	0.1189626	0.1186434	0.1125419	0.1148918	0.1165649	0.1189626	0.1189626	0.1164555	0.1126638	0.1125419	0.1189626	0.1189626	0.1189626	0.1173345	0.1189626	0.1189626	0.1133338	0.1189626	0.1189626	0.1178408	0.1146182	0.1183287	0.1189626	0.115548	0.1158082	0.1125419	0.1125419	0.1139829	0.1175652	0.1189626	0.1189626	0.1137013	0.1189626	0.1159292	0.1125419	0.1189626	0.1186761	0.1189626	0.2432775	0.1189626	0.1189626	0.1189626	0.1189626	0.7325353	0.4647058	-nan	0	1	2	0	3	2	0	3	2	2	1	1	1	1	0	3	7	8	8	0	0	0	2	0	0	2	0	1	0	1	3	0	0	3	1	1	0	0	0	3	0	0	1	0	0	1	2	1	0	5	3	0	0	2	1	0	0	1	0	1	1	0	2	0	3	0	0	0	0	3	9	0
13000	1.885316	1.885316	1.885316	1.885316	1.885316	1.885316	1.885316	1.885316	1.885316	1.885316	1.885316	1.885316	1.885316	1.885316	1.885316	1.885316	1.885316	1.885316	1.885316	1.885316	1.885316	1.885316	1.885316	1.885316	1.885316	1.885316	1.885316	1.885316	1.885316	1.885316	1.885316	1.885316	1.885316	1.885316	1.885316	1.885316	1.885316	1.885316	1.885316	1.885316	1.885316	1.885316	1.885316	1.885316	1.885316	1.885316	1.885316	1.885316	1.885316	1.885316	1.885316	1.885316	1.885316	1.885316	1.885316	1.885316	1.885316	1.885316	1.885316	1.885316	1.885316	1.885316	1.885316	1.885316	1.885316	1.885316	1.885316	1.885316	1.885316	1.885316	1.885316	-nan	0.1045789	0.1045789	0.1045789	0.1045789	0.1045789	0.1045789	0.1045789	0.1045789	0.1045789	0.1045789	0.1045789	0.1045789	0.1045789	0.1045789	0.1045789	0.1045789	0.1045789	0.1379398	0.1045789	0.1045789	0.1045789	0.1045789	0.1045789	0.1045789	0.1045789	0.1045789	0.1045789	0.1045789	0.1045789	0.1045789	0.1045789	0.1045789	0.1045789	0.1045789	0.1045789	0.1045789	0.1045789	0.1045789	0.1045789	0.1045789	0.1045789	0.1045789	0.1045789	0.1045789	0.1045789	0.1045789	0.1045789	0.1045789	0.1045789	0.1045789	0.1045789	0.1045789	0.1045789	0.1045789	0.1045789	0.1045789	0.1045789	0.1045789	0.1045789	0.1045789	0.1045789	0.1045789	0.1045789	0.1045789	0.1045789	0.1045789	0.1045789	0.1045789	0.1045789	0.1172414	0.1045789	-nan	2	2	2	1	1	1	0	2	2	0	1	0	2	0	0	0	5	3	7	0	0	0	0	1	0	0	1	3	0	0	0	0	0	4	1	3	0	0	0	0	0	0	0	0	0	0	1	2	0	1	4	0	3	0	1	1	0	0	1	0	0	1	2	0	0	0	0	0	0	3	3	0
14000	3.340004	3.340004	3.340004	3.340004	3.340004	3.340004	3.340004	3.340004	3.340004	3.340004	3.340004	3.340004	3.340004	3.340004	3.340004	3.340004	2.000037	1.423724	0.7212612	3.340004	3.340004	3.340004	0.7212612	0.7212612	3.340004	3.340004	3.340004	3.340004	3.340004	3.340004	3.340004	3.340004	3.340004	3.340004	3.340004	3.340004	3.340004	3.340004	3.340004	3.340004	3.340004	3.340004	3.340004	3.340004	3.340004	3.340004	2.51891	0.7212612	3.340004	0.9079977	0.7212612	0.7212612	0.7212612	0.7212612	0.7212612	3.340004	3.340004	3.340004	3.340004	3.340004	3.340004	3.340004	3.340004	3.340004	3.340004	3.340004	3.340004	3.340004	3.340004	3.340004	2.503228	-nan	0.1547774	0.1547774	0.1547774	0.1547774	0.1547774	0.08683657	0.08683657	0.08683657	0.08683657	0.08683657	0.08683657	0.08683657	0.08683657	0.08683657	0.08683657	0.08683657	0.1885653	0.1761547	0.1140799	0.2112998	0.2112998	0.2112998	0.2112998	0.2112998	0.1140799	0.1140799	0.1140799	0.1140799	0.1140799	0.1140799	0.1140799	0.1140799	0.1140799	0.1140799	0.1140799	0.1453651	0.1140799	0.1140799	0.1140799	0.1140799	0.1140799	0.1140799	0.1140799	0.1140799	0.1140799	0.1140799	0.1140799	0.2112998	0.2112998	0.2112998	0.2112998	0.1140799	0.1140799	0.1140799	0.1140799	0.08683657	0.08683657	0.08683657	0.08683657	0.08683657	0.08683657	0.08683657	0.08683657	0.08683657	0.1444329	0.1547774	0.1547774	0.1547774	0.1547774	0.1565045	0.1453349	-nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2	0
15000	2.0282	2.0282	2.0282	2.0282	2.0282	2.0282	2.0282	2.0282	2.0282	2.0282	2.0282	2.0282	2.0282	2.0282	2.0282	2.0282	2.0282	2.0282	2.0282	2.0282	2.0282	2.0282	2.0282	2.0282	2.0282	2.0282	2.0282	2.0282	2.0282	2.0282	2.0282	2.0282	2.0282	2.0282	2.0282	2.0282	2.0282	2.0282	2.0282	2.0282	2.0282	2.0282	2.0282	2.0282	2.0282	2.0282	2.0282	2.0282	2.0282	2.0282	2.0282	2.0282	2.0282	2.0282	2.0282	2.0282	2.0282	2.0282	2.0282	2.0282	2.0282	2.0282	2.0282	2.0282	2.0282	2.0282	2.0282	2.0282	2.0282	2.0282	2.0282	-nan	0.1169984	0.1169984	0.1169984	0.1169984	0.1169984	0.1169984	0.1169984	0.1169984	0.1169984	0.1169984	0.1169984	0.1169984	0.1169984	0.1169984	0.1169984	0.1169984	0.1169984	0.1512111	0.1169984	0.1169984	0.1169984	0.1169984	0.1169984	0.1169984	0.1169984	0.1169984	0.1169984	0.1169984	0.1169984	0.1169984	0.1169984	0.1169984	0.1169984	0.1169984	0.1169984	0.1169984	0.1169984	0.1169984	0.1169984	0.1169984	0.1169984	0.1169984	0.1169984	0.1169984	0.1169984	0.1169984	0.1169984	0.1169984	0.1169984	0.1169984	0.1169984	0.1169984	0.1169984	0.1169984	0.1169984	0.1169984	0.1169984	0.1169984	0.1169984	0.1169984	0.1169984	0.1169984	0.1169984	0.1169984	0.9225492	0.1169984	0.1169984	0.1169984	0.1169984	0.1815645	0.4369586	-nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	2	1	0
16000	2.344626	0.5961068	2.344626	2.344626	2.344626	2.344626	1.122055	2.344626	2.344626	2.344626	2.344626	2.344626	2.344626	1.884164	2.344626	2.344626	1.676339	1.685955	1.088487	2.344626	2.344626	2.344626	2.344626	2.344626	2.344626	2.344626	1.830216	2.344626	2.344626	2.344626	2.344626	2.344626	2.344626	1.638201	0.763383	1.640069	2.344626	2.344626	2.344626	2.344626	2.344626	2.344626	2.344626	2.344626	2.344626	2.344626	1.354595	2.344626	2.344626	2.344626	2.344626	2.344626	2.344626	2.344626	2.344626	2.344626	2.344626	2.344626	2.344626	2.344626	2.344626	2.344626	2.344626	2.344626	2.344626	2.344626	2.344626	2.344626	2.344626	2.344626	2.344626	-nan	0.06365902	0.06365902	0.06365902	0.06365902	0.06365902	0.06317958	0.06317958	0.06317958	0.06317958	0.06317958	0.06317958	0.06317958	0.06317958	0.06317958	0.06317958	0.06317958	0.06148571	0.0632896	0.03653983	0.08413637	0.08413637	0.08413637	0.08413637	0.08413637	0.03653983	0.03653983	0.03653983	0.03653983	0.03653983	0.03653983	0.03653983	0.03653983	0.03653983	0.03653983	0.03653983	0.06234229	0.03653983	0.03653983	0.03653983	0.03653983	0.03653983	0.03653983	0.03653983	0.03653983	0.03653983	0.03653983	0.03653983	0.08413637	0.08413637	0.08413637	0.03711085	0.03653983	0.06195158	0.06317958	0.06317958	0.06317958	0.06317958	0.06317958	0.06317958	0.06317958	0.06317958	0.06317958	0.06317958	0.06317958	0.06317958	0.06365902	0.06365902	0.06365902	0.06365902	0.06483182	0.06317958	-nan	0	1	0	0	0	0	2	0	0	0	0	0	0	1	0	0	5	4	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	1	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
17000	1.923855	1.923855	1.923855	1.923855	1.923855	1.923855	1.923855	1.923855	1.923855	1.923855	1.923855	1.923855	1.923855	1.923855	1.923855	1.923855	1.923855	1.923855	1.923855	1.923855	1.923855	1.923855	1.923855	1.923855	1.923855	1.923855	1.923855	1.923855	1.923855	1.923855	1.923855	1.923855	1.923855	1.923855	1.923855	1.923855	1.923855	1.923855	1.923855	1.923855	1.923855	1.923855	1.923855	1.923855	1.923855	1.923855	1.923855	1.923855	1.923855	1.923855	1.923855	1.923855	1.923855	1.923855	1.923855	1.923855	1.923855	1.923855	1.923855	1.923855	1.923855	1.923855	1.923855	1.923855	1.923855	1.923855	1.923855	1.923855	1.923855	1.923855	1.923855	-nan	0.04428202	0.03232006	0.03232006	0.0473407	0.0473407	0.03232006	0.03989116	0.03232006	0.03290554	0.03232006	0.03232006	0.0473407	0.0473407	0.0397238	0.03232006	0.03232006	0.0356916	0.05214451	0.04580123	0.03232006	0.03232006	0.03232006	0.03415051	0.03232006	0.03232006	0.03554424	0.0473407	0.0473407	0.0473407	0.0473407	0.03619778	0.03997703	0.0473407	0.03289427	0.0473407	0.0425213	0.0473407	0.0473407	0.0473407	0.0473407	0.0473407	0.0473407	0.04195281	0.0473407	0.0473407	0.0473407	0.0473407	0.03232006	0.03232006	0.03359909	0.0452562	0.0473407	0.0473407	0.04282671	0.04557586	0.03232006	0.03232006	0.03885374	0.03232006	0.03232006	0.03232006	0.03232006	0.03232006	0.03232006	0.3916985	0.04365248	0.03232006	0.03232006	0.03232006	0.03318169	0.05069656	-nan	1	0	0	0	0	0	2	0	1	0	0	0	0	3	0	0	2	4	3	0	0	0	1	0	0	3	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	2	1	0	0	1	1	0	0	1	0	0	0	0	0	0	3	1	0	0	0	1	4	0
18000	1.659495	1.659495	1.659495	1.659495	1.659495	1.659495	1.659495	1.659495	1.659495	1.659495	1.659495	1.659495	1.659495	1.659495	1.659495	1.659495	1.659495	1.659495	1.659495	1.659495	1.659495	1.659495	1.659495	1.659495	1.659495	1.659495	1.659495	1.659495	1.659495	1.659495	1.659495	1.659495	1.659495	1.659495	1.659495	1.659495	1.659495	1.659495	1.659495	1.659495	1.659495	1.659495	1.659495	1.659495	1.659495	1.659495	1.659495	1.659495	1.659495	1.659495	1.659495	1.659495	1.659495	1.659495	1.659495	1.659495	1.659495	1.659495	1.659495	1.659495	1.659495	1.659495	1.659495	1.659495	1.659495	1.659495	1.659495	1.659495	1.659495	1.659495	1.659495	-nan	0.1163855	0.1163855	0.1163855	0.3763717	0.1163855	0.1730254	0.2233478	0.2233478	0.2233478	0.2233478	0.2233478	0.2233478	0.2233478	0.2233478	0.2233478	0.2233478	0.2086593	0.4263135	0.2386047	0.2448328	0.2448328	0.2448328	0.2448328	0.2448328	0.2386047	0.2386047	0.2386047	0.2386047	0.2386047	0.2386047	0.1591835	0.2386047	0.2386047	0.2274151	0.2386047	0.2433928	0.2386047	0.2386047	0.2386047	0.2386047	0.2386047	0.2386047	0.2386047	0.2386047	0.2386047	0.2386047	0.09541878	0.2448328	0.2448328	0.2448328	0.2416575	0.2386047	0.2386047	0.2386047	0.2386047	0.2233478	0.2233478	0.2233478	0.2233478	0.2233478	0.2233478	0.2233478	0.2233478	0.2233478	0.2233478	0.1163855	0.1163855	0.1163855	0.1163855	0.0885573	0.2323389	-nan	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0
19000	1.921428	1.921428	1.921428	1.921428	1.921428	1.921428	1.921428	1.921428	1.921428	1.921428	1.921428	1.921428	1.921428	1.921428	1.921428	1.921428	1.921428	1.921428	1.921428	1.921428	1.921428	1.921428	1.921428	1.921428	1.921428	1.921428	1.921428	1.921428	1.921428	1.921428	1.921428	1.921428	1.921428	1.921428	1.921428	1.921428	1.921428	1.921428	1.921428	1.921428	1.921428	1.921428	1.921428	1.921428	1.921428	1.921428	1.921428	1.921428	1.921428	1.921428	1.921428	1.921428	1.921428	1.921428	1.921428	1.921428	1.921428	1.921428	1.921428	1.921428	1.921428	1.921428	1.921428	1.921428	1.921428	1.921428	1.921428	1.921428	1.921428	1.921428	1.921428	-nan	0.08431898	0.08431898	0.08431898	0.08431898	0.08431898	0.08431898	0.08431898	0.08431898	0.08431898	0.08431898	0.08431898	0.08431898	0.08431898	0.08431898	0.08431898	0.08431898	0.08431898	0.2005663	0.08431898	0.08431898	0.08431898	0.08431898	0.08431898	0.08431898	0.08431898	0.08431898	0.08431898	0.08431898	0.08431898	0.08431898	0.08431898	0.08431898	0.08431898	0.08431898	0.08431898	0.08431898	0.08431898	0.08431898	0.08431898	0.08431898	0.08431898	0.08431898	0.08431898	0.08431898	0.08431898	0.08431898	0.08431898	0.08431898	0.08431898	0.08431898	0.08431898	0.08431898	0.08431898	0.08431898	0.08431898	0.08431898	0.08431898	0.08431898	0.08431898	0.08431898	0.08431898	0.08431898	0.08431898	0.08431898	0.08431898	0.08431898	0.08431898	0.08431898	0.08431898	0.3550581	0.08431898	-nan	1	0	1	0	0	1	0	1	3	1	0	0	0	1	1	0	5	6	4	0	0	0	0	0	0	0	0	2	0	0	1	1	0	0	1	2	0	0	0	1	0	0	1	0	0	0	3	2	0	3	3	0	2	1	1	0	0	0	1	2	0	1	1	0	0	0	0	0	0	4	3	0
20000	1.98973	1.98973	1.98973	1.98973	1.98973	1.98973	1.98973	1.98973	1.98973	1.98973	1.98973	1.98973	1.98973	1.98973	1.98973	1.98973	1.98973	1.98973	1.98973	1.98973	1.98973	1.98973	1.98973	1.98973	1.98973	1.98973	1.98973	1.98973	1.98973	1.98973	1.98973	1.98973	1.98973	1.98973	1.98973	1.98973	1.98973	1.98973	1.98973	1.98973	1.98973	1.98973	1.98973	1.98973	1.98973	1.98973	1.98973	1.98973	1.98973	1.98973	1.98973	1.98973	1.98973	1.98973	1.98973	1.98973	1.98973	1.98973	1.98973	1.98973	1.98973	1.98973	1.98973	1.98973	1.98973	1.98973	1.98973	1.98973	1.98973	1.98973	1.98973	-nan	0.1609097	0.1609097	0.1609097	0.1609097	0.1609097	0.1353343	0.1353343	0.08267726	0.1353343	0.1353343	0.1353343	0.08267726	0.08267726	0.08267726	0.08267726	0.08267726	0.4284919	0.4772782	0.009151014	0.4369174	0.4369174	0.5389665	0.5787987	0.4369174	0.01449672	0.01449672	0.01449672	0.01449672	0.008856209	0.008856209	0.01449672	0.01449672	0.01449672	0.01411327	0.01411319	0.5906071	0.01449672	0.01449672	0.01449672	0.01256179	0.01449672	0.01449672	0.01449672	0.01449672	0.01449672	0.01449672	0.01449672	0.4369174	0.4369174	0.4369174	0.444151	0.01449672	0.01449672	0.01449672	0.01449672	0.08267726	0.08267726	0.08267726	0.08267726	0.1135417	0.08267726	0.08267726	0.08896574	0.08267726	0.2434862	0.1609097	0.1609097	0.1609097	0.1609097	0.6891885	0.5700121	-nan	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	2	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	1	0	2	0	0	0	0	1	1	0
21000	2.142368	2.142368	2.142368	2.142368	2.142368	1.268666	0.7956903	2.142368	1.533102	2.142368	2.142368	2.142368	2.142368	2.142368	2.142368	2.142368	2.142368	1.381146	1.368378	2.142368	2.142368	2.142368	2.142368	2.142368	2.142368	2.142368	2.142368	2.142368	2.142368	2.142368	2.142368	2.142368	2.142368	2.142368	1.358938	1.608553	2.142368	2.142368	2.142368	2.142368	2.142368	2.142368	2.142368	2.142368	2.142368	2.142368	2.142368	2.142368	2.142368	2.142368	2.142368	2.142368	2.142368	2.142368	2.142368	2.142368	2.142368	2.142368	2.142368	2.142368	2.142368	2.142368	1.438073	2.142368	2.142368	2.142368	2.142368	2.142368	2.142368	2.142368	1.715416	-nan	0.2980614	0.2980614	0.2980614	0.2980614	0.2980614	0.2980614	0.2980614	0.2980614	0.2980614	0.2980614	0.2980614	0.2980614	0.2980614	0.2980614	0.2980614	0.2980614	0.2980614	0.2699188	0.2980614	0.2980614	0.2980614	0.2980614	0.2980614	0.2980614	0.2980614	0.2980614	0.2980614	0.2980614	0.2980614	0.2980614	0.2980614	0.2980614	0.2980614	0.2980614	0.2980614	0.2980614	0.2980614	0.2980614	0.2980614	0.2980614	0.2980614	0.2980614	0.2980614	0.2980614	0.2980614	0.2980614	0.2539988	0.2980614	0.2980614	0.2980614	0.2980614	0.2980614	0.2980614	0.2980614	0.2980614	0.2980614	0.2980614	0.2980614	0.2980614	0.2980614	0.2980614	0.2980614	0.2980614	0.2980614	0.5037031	0.2980614	0.2980614	0.2980614	0.2980614	0.9090372	0.3376144	-nan	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	3	0
