Iteration	Posterior	Likelihood	Prior	birth	ef[1]	ef[2]	ef[3]	em[1]	em[2]	em[3]	extinction_eic	extinction_key	extinction_nig	extinction_per	extinction_rates[1]	extinction_rates[2]	extinction_rates[3]	extinction_rates[4]	extinction_rates[5]	extinction_rates[6]	extinction_rates[7]	extinction_rates[8]	extinction_rates[9]	female_relative[1]	female_relative[2]	female_relative[3]	global_female_extirp	global_male_extirp	is_extinction_eic_nig_different	is_extinction_key_per_different	male_relative[1]	male_relative[2]	male_relative[3]	root_state_freq[1]	root_state_freq[2]	root_state_freq[3]	root_state_freq[4]	root_state_freq[5]	root_state_freq[6]	root_state_freq[7]	root_state_freq[8]	root_state_freq[9]	sampling_fraction	stateBirths[1]	stateBirths[2]	stateBirths[3]	stateBirths[4]	stateBirths[5]	stateBirths[6]	stateBirths[7]	stateBirths[8]	stateBirths[9]
875000	-134.5185	-126.3094	-8.209096	12.93397	0.00910714	0.0169022	0.171846	0.0872264	0.0226763	0.132048	0.06473513	0.8721681	0.06473513	0.8721681	0.872168	1.44223	1.40107	1.84512	0.0647351	0.0647351	0.772294	0.797877	0.872168	0.0460293	0.0854269	0.868544	0.1978554	0.2419504	0	0	0.360513	0.093723	0.545764	0.0527257	0.277414	0.00906107	0.21885	0.0766152	0.244149	0.108783	0.0072286	0.00517321	0.6517225	1.43711	1.43711	1.43711	1.43711	1.43711	1.43711	1.43711	1.43711	1.43711
876000	-134.0926	-129.372	-4.720566	10.41029	0.00681202	0.0188799	0.0337569	0.00579245	0.181752	0.138833	0.1766655	0.3906992	0.1766655	0.3906992	0.390699	0.679988	0.252695	3.48619	0.176666	0.176666	0.000293279	1.78392	0.390699	0.114586	0.317582	0.567831	0.05944877	0.326378	0	0	0.0177477	0.556877	0.425375	0.156487	0.31259	0.107102	0.0703148	0.0814264	0.139145	0.056683	0.0137282	0.0625235	0.6429333	1.1567	1.1567	1.1567	1.1567	1.1567	1.1567	1.1567	1.1567	1.1567
877000	-131.2283	-127.3191	-3.909188	11.41248	0.00973824	0.00618842	0.00686688	0.00996256	0.209037	0.0155503	0.1133329	0.03486554	0.1133329	0.03486554	0.0348655	1.35328	1.07455	1.3958	0.113333	0.113333	1.8432	0.426671	0.0348655	0.427237	0.271499	0.301264	0.02279354	0.2345503	0	0	0.0424751	0.891226	0.0662985	0.0328815	0.194076	0.0170858	0.0169276	0.203679	0.218419	0.0521257	0.0536742	0.211132	0.6328678	1.26805	1.26805	1.26805	1.26805	1.26805	1.26805	1.26805	1.26805	1.26805
878000	-134.557	-129.3702	-5.186868	13.06268	0.00781676	0.0151166	0.0714131	0.0444511	0.0887576	0.0349012	0.773272	0.00919206	0.773272	0.05984926	0.0598493	0.0724513	0.195979	2.88931	0.773272	0.773272	1.28924	0.528767	0.00919206	0.0828517	0.160225	0.756924	0.09434643	0.1681099	0	1	0.264417	0.527974	0.20761	0.0890762	0.0095442	0.0388754	0.0790374	0.0120626	0.280886	0.0962959	0.0252001	0.369022	0.5512679	1.45141	1.45141	1.45141	1.45141	1.45141	1.45141	1.45141	1.45141	1.45141
879000	-131.4952	-125.406	-6.08914	15.9083	0.0102916	0.0372233	0.0580608	0.0104829	0.11471	0.0178857	0.3189729	0.04588825	0.3189729	0.7323645	0.732364	0.116536	1.02275	0.390146	0.318973	0.318973	1.2224	0.163679	0.0458883	0.0974805	0.352575	0.549945	0.1055757	0.1430782	0	1	0.0732666	0.801727	0.125007	0.119447	0.0641808	0.0478023	0.352765	0.192872	0.0721742	0.112173	0.0310388	0.0075471	0.5055336	1.76759	1.76759	1.76759	1.76759	1.76759	1.76759	1.76759	1.76759	1.76759
880000	-132.705	-123.7027	-9.002227	13.33044	0.0519584	0.0382747	0.128117	0.0150601	0.102085	0.0840065	0.8583454	0.02890371	0.103989	0.02890371	0.0289037	1.99002	0.713966	0.298551	0.858345	0.103989	0.213409	3.58803	0.0289037	0.237959	0.175291	0.58675	0.2183499	0.2011511	1	0	0.0748694	0.507502	0.417629	0.264692	0.0264097	0.110682	0.103427	0.291261	0.0268179	0.0365222	0.00511872	0.135069	0.6377858	1.48116	1.48116	1.48116	1.48116	1.48116	1.48116	1.48116	1.48116	1.48116
881000	-131.6013	-126.3643	-5.236938	12.47361	0.0224458	0.0279807	0.0354915	0.149928	0.101232	0.0348965	1.003045	0.03980175	0.3791772	0.119707	0.119707	0.809859	0.475662	0.812114	1.00304	0.379177	0.295641	1.42702	0.0398017	0.261247	0.325667	0.413086	0.08591799	0.2860558	1	1	0.52412	0.353888	0.121992	0.0110022	0.0277085	0.0670571	0.0478626	0.246517	0.159416	0.239452	0.122836	0.0781479	0.6334215	1.38596	1.38596	1.38596	1.38596	1.38596	1.38596	1.38596	1.38596	1.38596
882000	-139.05	-129.0781	-9.971967	13.38699	0.0483315	0.0285871	0.0186389	0.381403	0.0247586	0.0121225	0.2661429	0.5941989	0.2661429	0.5941989	0.594199	3.76542	1.83372	0.325255	0.266143	0.266143	0.528063	0.452203	0.594199	0.505785	0.299161	0.195054	0.0955575	0.4182838	0	0	0.911828	0.059191	0.0289814	0.00568832	0.220442	0.0715793	0.340175	0.0758069	0.0546001	0.0960088	0.0381897	0.09751	0.4625808	1.48744	1.48744	1.48744	1.48744	1.48744	1.48744	1.48744	1.48744	1.48744
883000	-128.7962	-123.3868	-5.409463	14.32785	0.00576693	0.069189	0.051825	0.00346593	0.0813134	0.101748	0.002814249	0.2002365	0.002814249	0.2002365	0.200236	0.330688	1.93784	0.671158	0.00281425	0.00281425	0.465173	0.659059	0.200236	0.0454874	0.545736	0.408776	0.1267809	0.1865273	0	0	0.0185813	0.435933	0.545486	0.0337464	0.0343701	0.314465	0.109829	0.0160399	0.2627	0.154485	0.0267948	0.04757	0.5943345	1.59198	1.59198	1.59198	1.59198	1.59198	1.59198	1.59198	1.59198	1.59198
884000	-130.5633	-124.7853	-5.778021	12.79623	0.180213	0.0245318	0.125446	0.0321553	0.0400388	0.10946	0.009522945	0.02532623	0.009522945	0.6102219	0.610222	0.32332	0.262565	0.222333	0.00952294	0.00952294	1.37613	1.35236	0.0253262	0.545785	0.074296	0.379919	0.3301905	0.1816544	0	1	0.177014	0.220412	0.602574	0.118542	0.180644	0.0444497	0.0750656	0.0364359	0.0814351	0.32189	0.0308557	0.110681	0.6517356	1.4218	1.4218	1.4218	1.4218	1.4218	1.4218	1.4218	1.4218	1.4218
885000	-132.591	-121.4289	-11.16212	15.41318	0.062282	0.0137578	0.145227	0.0869905	0.285756	0.025544	0.3735197	0.02091098	0.2428375	0.02091098	0.020911	1.1306	1.03739	1.51794	0.37352	0.242838	0.573404	0.975208	0.020911	0.281479	0.0621775	0.656344	0.2212669	0.3982909	1	0	0.218409	0.717457	0.0641339	0.159425	0.0289084	0.0853129	0.137251	0.215634	0.0652209	0.00761813	0.101414	0.199216	0.5529291	1.71258	1.71258	1.71258	1.71258	1.71258	1.71258	1.71258	1.71258	1.71258
886000	-134.9671	-128.6494	-6.317691	9.954225	0.0804746	0.0508589	0.103961	0.269534	0.133303	0.00136565	0.1570476	0.09232694	0.1570476	0.09232694	0.0923269	0.20984	2.94865	0.270717	0.157048	0.157048	0.0454567	2.56289	0.0923269	0.342017	0.21615	0.441833	0.2352945	0.4042028	0	0	0.666829	0.329792	0.00337863	0.107621	0.0306883	0.0270542	0.0701372	0.539049	0.0441084	0.0049377	0.132934	0.0434702	0.5919189	1.10603	1.10603	1.10603	1.10603	1.10603	1.10603	1.10603	1.10603	1.10603
887000	-128.4108	-122.0135	-6.397288	15.77209	0.021501	0.0101569	0.0919494	0.0098914	0.155455	0.0961703	0.07047863	0.03065375	0.07047863	0.03065375	0.0306537	0.645855	0.0987424	0.788502	0.0704786	0.0704786	0.0349207	1.42324	0.0306537	0.173946	0.0821709	0.743883	0.1236073	0.2615169	0	0	0.0378232	0.594437	0.36774	0.100925	0.0650206	0.0146561	0.0715373	0.1869	0.298874	0.00367991	0.0418645	0.216542	0.6214664	1.75245	1.75245	1.75245	1.75245	1.75245	1.75245	1.75245	1.75245	1.75245
888000	-132.8672	-129.954	-2.913235	11.67649	0.0917943	0.045788	0.0202593	0.0133797	0.0124099	0.10421	0.07196034	0.8548689	0.1079654	0.1074922	0.107492	0.180794	1.9551	0.422343	0.0719603	0.107965	0.635513	0.34073	0.854869	0.581559	0.290088	0.128352	0.1578416	0.1299997	1	1	0.102921	0.0954607	0.801619	0.0945706	0.111334	0.0808168	0.0227659	0.0420192	0.142626	0.0520071	0.390363	0.0634973	0.5097122	1.29739	1.29739	1.29739	1.29739	1.29739	1.29739	1.29739	1.29739	1.29739
889000	-139.3376	-125.1548	-14.18281	14.3593	0.100401	0.0526535	0.293342	0.0359979	0.0552223	0.113935	0.1027407	0.552924	0.1027407	0.6451132	0.645113	0.428106	1.61085	5.2245	0.102741	0.102741	0.98537	0.0768182	0.552924	0.224914	0.117952	0.657134	0.4463965	0.2051554	0	1	0.175466	0.269173	0.55536	0.0773828	0.122946	0.131277	0.00851065	0.0658322	0.260336	0.125139	0.135932	0.072645	0.5840232	1.59548	1.59548	1.59548	1.59548	1.59548	1.59548	1.59548	1.59548	1.59548
890000	-138.2122	-128.3711	-9.841185	13.10396	0.228351	0.0226858	0.0275996	0.0815644	0.0713283	0.0188124	1.438172	0.1268387	0.3055281	0.5412862	0.541286	2.12809	0.509987	1.68526	1.43817	0.305528	0.620341	1.19674	0.126839	0.81953	0.0814172	0.0990526	0.278636	0.1717052	1	1	0.475026	0.415412	0.109562	0.115564	0.0923097	0.161103	0.221536	0.0590562	0.0329995	0.0304958	0.111475	0.175461	0.6502378	1.456	1.456	1.456	1.456	1.456	1.456	1.456	1.456	1.456
891000	-135.4402	-126.8211	-8.619085	14.26206	0.104118	0.0194651	0.0384212	0.0212417	0.0140555	0.0838032	0.04937017	0.5935815	0.2806722	1.124275	1.12427	0.983233	3.06327	1.02732	0.0493702	0.280672	0.634519	0.108182	0.593582	0.642686	0.120152	0.237162	0.1620039	0.1191004	1	1	0.178351	0.118014	0.703635	0.0384149	0.0245774	0.173878	0.216402	0.00794733	0.213961	0.0759702	0.0637322	0.185116	0.5633079	1.58467	1.58467	1.58467	1.58467	1.58467	1.58467	1.58467	1.58467	1.58467
892000	-135.1182	-124.7785	-10.33975	14.74668	0.241035	0.0512816	0.0267185	0.153921	0.211758	0.079888	0.7010782	0.2203613	0.7010782	0.2117539	0.211754	0.577046	0.779142	1.08837	0.701078	0.701078	0.448788	0.238938	0.220361	0.755513	0.16074	0.0837478	0.3190351	0.445567	0	1	0.34545	0.475255	0.179295	0.138856	0.219617	0.148358	0.0398892	0.00316925	0.232848	0.0606355	0.0537463	0.102881	0.6002271	1.63852	1.63852	1.63852	1.63852	1.63852	1.63852	1.63852	1.63852	1.63852
893000	-135.2394	-126.8449	-8.394438	12.20683	0.0392036	0.0433491	0.115029	1.30186e-05	0.175519	0.0812157	1.236981	0.07424812	0.005849327	0.09242129	0.0924213	0.186133	2.10654	1.78488	1.23698	0.00584933	0.376566	2.09914	0.0742481	0.198417	0.219398	0.582185	0.1975818	0.2567478	1	1	5.0706e-05	0.683625	0.316325	0.125024	0.130201	0.154985	0.0986933	0.08494	0.115115	0.0760573	0.155248	0.0597368	0.5894125	1.35631	1.35631	1.35631	1.35631	1.35631	1.35631	1.35631	1.35631	1.35631
894000	-137.8555	-126.3042	-11.5513	16.18467	0.0707515	0.00614942	0.00814886	0.261281	0.012793	0.0246298	0.9031479	0.01258575	0.9031479	1.495045	1.49505	1.39072	2.168	0.390203	0.903148	0.903148	0.439571	1.04825	0.0125858	0.831883	0.0723038	0.0958129	0.08504977	0.2987037	0	1	0.874716	0.0428283	0.0824556	0.164994	0.0509198	0.322596	0.0155154	0.056377	0.155868	0.112785	0.0701272	0.0508178	0.6208887	1.7983	1.7983	1.7983	1.7983	1.7983	1.7983	1.7983	1.7983	1.7983
895000	-133.7979	-126.7991	-6.998812	12.95719	0.085592	0.0325571	0.0119565	0.0776253	0.0189834	0.048044	0.1795616	0.199125	0.1795616	0.199125	0.199125	1.27375	0.288357	0.122862	0.179562	0.179562	4.00597	1.54285	0.199125	0.657866	0.250236	0.0918983	0.1301057	0.1446526	0	0	0.536633	0.131234	0.332133	0.0475659	0.062071	0.667172	0.00674279	0.0090913	0.00756664	0.0896162	0.0191763	0.0909979	0.5865399	1.43969	1.43969	1.43969	1.43969	1.43969	1.43969	1.43969	1.43969	1.43969
896000	-136.1269	-123.2924	-12.83451	18.02264	0.0132782	0.0324665	0.130222	0.107118	0.046766	0.00950419	0.931697	0.003795063	0.931697	0.003795063	0.00379506	2.63079	0.879969	1.40755	0.931697	0.931697	1.17486	0.708103	0.00379506	0.0754587	0.184504	0.740038	0.1759668	0.1633883	0	0	0.655605	0.286226	0.0581693	0.0474108	0.014404	0.0889054	0.0187616	0.0103882	0.143284	0.30873	0.267542	0.100574	0.638672	2.00252	2.00252	2.00252	2.00252	2.00252	2.00252	2.00252	2.00252	2.00252
897000	-134.8915	-124.195	-10.69658	14.88513	0.00103998	0.0218257	0.0660914	0.0919059	0.073893	0.0977891	0.5215252	0.1820955	0.5215252	0.001595216	0.00159522	0.648673	0.197504	0.509615	0.521525	0.521525	0.0650554	6.47837	0.182096	0.0116908	0.245351	0.742958	0.08895714	0.263588	0	1	0.348673	0.280335	0.370992	0.00718298	0.275737	0.00857834	0.219131	0.242376	0.0146194	0.143954	0.0222194	0.0662022	0.6334952	1.6539	1.6539	1.6539	1.6539	1.6539	1.6539	1.6539	1.6539	1.6539
898000	-135.9083	-124.7279	-11.18035	15.91811	0.00360259	0.0808758	0.0179487	0.0253116	0.000959353	0.136231	0.4789138	0.8281235	0.58074	0.8281235	0.828124	1.37773	2.2965	1.51736	0.478914	0.58074	0.507314	1.34471	0.828124	0.0351723	0.789594	0.175234	0.1024271	0.1625024	1	0	0.155761	0.00590363	0.838335	0.216574	0.0465758	0.0278713	0.0852536	0.149523	0.182181	0.058957	0.0526906	0.180373	0.6373667	1.76868	1.76868	1.76868	1.76868	1.76868	1.76868	1.76868	1.76868	1.76868
899000	-132.6002	-127.0663	-5.533925	11.34442	0.0607737	0.00147061	0.196048	0.070872	0.034995	0.210856	0.1305615	0.08201956	0.1305615	0.07262798	0.072628	2.65004	0.308626	0.744778	0.130562	0.130562	0.171689	0.597447	0.0820196	0.23529	0.00569357	0.759016	0.2582925	0.3167232	0	1	0.223766	0.110491	0.665743	0.27039	0.113436	0.108933	0.0536002	0.0618539	0.0659508	0.106709	0.0748918	0.144236	0.6015458	1.26049	1.26049	1.26049	1.26049	1.26049	1.26049	1.26049	1.26049	1.26049
900000	-135.4474	-129.6517	-5.795726	17.21994	0.00929111	0.0141497	0.00134166	0.026694	0.0493858	0.00643698	1.075333	0.1964647	0.5042887	0.1964647	0.196465	0.165546	0.567585	0.0549532	1.07533	0.504289	0.604068	0.652988	0.196465	0.374906	0.570956	0.0541373	0.02478248	0.08251674	1	0	0.323497	0.598494	0.0780082	0.00246035	0.00939494	0.0220562	0.0793897	0.0252073	0.00720287	0.291151	0.0860756	0.477062	0.5842157	1.91333	1.91333	1.91333	1.91333	1.91333	1.91333	1.91333	1.91333	1.91333
901000	-134.4728	-127.3815	-7.091348	14.26013	0.0251263	0.00122995	0.0172441	0.0261418	0.107535	0.134205	0.7682071	0.0898275	0.7682071	0.0898275	0.0898275	1.69832	1.59351	0.00762171	0.768207	0.768207	1.46654	0.410812	0.0898275	0.576286	0.0282095	0.395504	0.04360039	0.2678819	0	0	0.0975869	0.401428	0.500986	0.0454901	0.107453	0.0722815	0.0221722	0.0193057	0.0463358	0.193007	0.422444	0.0715104	0.5720631	1.58446	1.58446	1.58446	1.58446	1.58446	1.58446	1.58446	1.58446	1.58446
902000	-133.8147	-128.6065	-5.208205	14.37549	0.0103525	0.00661684	0.0195967	0.0314126	0.0997894	0.000928538	0.5686709	0.5262524	0.5686709	0.5262524	0.526252	0.182173	1.01506	1.82195	0.568671	0.568671	0.486834	0.863252	0.526252	0.283119	0.180956	0.535926	0.03656606	0.1321305	0	0	0.237739	0.755234	0.00702743	0.0940482	0.0840367	0.123709	0.0835946	0.190116	0.119579	0.0580676	0.0881836	0.158665	0.5781109	1.59728	1.59728	1.59728	1.59728	1.59728	1.59728	1.59728	1.59728	1.59728
903000	-128.8176	-125.8173	-3.000283	12.7887	0.00854674	0.0124835	0.0152293	0.015464	0.0853201	0.116481	0.1160082	0.3037076	0.1160082	0.4472107	0.447211	0.0171656	0.968798	0.338777	0.116008	0.116008	1.61516	0.187943	0.303708	0.23571	0.344283	0.420007	0.03625957	0.2172647	0	1	0.0711758	0.392701	0.536123	0.104583	0.0471558	0.0244044	0.0336269	0.0785665	0.232306	0.271339	0.00578752	0.202232	0.6518771	1.42097	1.42097	1.42097	1.42097	1.42097	1.42097	1.42097	1.42097	1.42097
904000	-136.4932	-129.5836	-6.909585	11.83097	0.0464884	0.181925	0.00911009	0.0211015	0.010787	0.094677	0.06484662	0.05050258	0.06484662	0.05050258	0.0505026	2.77016	2.24561	0.389872	0.0648466	0.0648466	0.569384	1.66578	0.0505026	0.195721	0.765925	0.0383544	0.2375239	0.1265655	0	0	0.166724	0.0852284	0.748047	0.00664708	0.340997	0.209136	0.00867577	0.12285	0.0254527	0.136369	0.094951	0.0549215	0.5456832	1.31455	1.31455	1.31455	1.31455	1.31455	1.31455	1.31455	1.31455	1.31455
905000	-129.9023	-125.9329	-3.969403	13.24806	0.0371488	0.0384146	0.15622	0.0202213	0.083429	0.0538682	0.727152	0.08462828	0.727152	0.08462828	0.0846283	0.225488	0.659651	0.439889	0.727152	0.727152	0.439887	0.570064	0.0846283	0.160274	0.165735	0.673991	0.2317829	0.1575186	0	0	0.128374	0.529646	0.34198	0.0984441	0.00406395	0.00728413	0.112551	0.352397	0.179554	0.10408	0.00402521	0.1376	0.5975151	1.47201	1.47201	1.47201	1.47201	1.47201	1.47201	1.47201	1.47201	1.47201
906000	-138.3957	-133.416	-4.979698	9.506041	0.00220282	0.011641	0.00844104	0.00963328	0.00462297	0.0409467	0.06159966	0.1575269	0.2876787	0.002807777	0.00280778	1.25457	2.08495	0.734183	0.0615997	0.287679	4.84242	1.59148	0.157527	0.0988483	0.522372	0.37878	0.02228482	0.05520295	1	1	0.174507	0.083745	0.741748	0.0443079	0.186818	0.182435	0.087846	0.151781	0.148234	0.0729265	0.0549026	0.070749	0.6356084	1.05623	1.05623	1.05623	1.05623	1.05623	1.05623	1.05623	1.05623	1.05623
907000	-139.493	-129.9268	-9.566193	15.32758	0.0702511	0.0886313	0.0214619	0.114886	0.00303052	0.265825	0.7679602	0.7658538	0.7679602	0.7658538	0.765854	0.337589	1.84405	0.100528	0.76796	0.76796	0.323198	0.777012	0.765854	0.389539	0.491456	0.119005	0.1803443	0.3837418	0	0	0.299384	0.00789728	0.692718	0.0318711	0.00901695	0.237801	0.246451	0.115746	0.103366	0.0069391	0.0937602	0.155048	0.5029868	1.70306	1.70306	1.70306	1.70306	1.70306	1.70306	1.70306	1.70306	1.70306
908000	-140.5881	-128.3611	-12.22698	14.65424	0.100207	0.0420164	0.0291969	0.0431985	0.0393891	0.132127	0.5462263	1.269738	0.5462263	1.150418	1.15042	0.221767	0.572403	4.2963	0.546226	0.546226	0.78413	1.18884	1.26974	0.58457	0.245107	0.170323	0.1714206	0.214715	0	1	0.20119	0.183448	0.615362	0.123549	0.100264	0.184108	0.0256771	0.0784525	0.0451879	0.0359234	0.305744	0.101094	0.6574658	1.62825	1.62825	1.62825	1.62825	1.62825	1.62825	1.62825	1.62825	1.62825
909000	-132.5511	-127.0078	-5.54337	15.34633	0.0385452	0.010647	0.0231607	0.0189913	0.18181	0.0570869	0.6394502	0.4525848	0.6394502	0.4525848	0.452585	0.726359	0.235707	0.488934	0.63945	0.63945	0.111122	0.558903	0.452585	0.532739	0.147153	0.320108	0.07235292	0.2578882	0	0	0.0736415	0.704996	0.221363	0.133647	0.135468	0.226467	0.0554482	0.0221956	0.0122319	0.110832	0.225012	0.0786999	0.5223943	1.70515	1.70515	1.70515	1.70515	1.70515	1.70515	1.70515	1.70515	1.70515
910000	-129.3215	-125.3343	-3.987153	13.1544	0.00962734	0.0182782	0.0432159	0.0171892	0.051451	0.117294	0.1280424	0.08416155	0.521972	0.08416155	0.0841616	0.602604	0.151494	2.36888	0.128042	0.521972	0.554097	0.16938	0.0841616	0.135365	0.257	0.607635	0.07112143	0.1859345	1	0	0.0924474	0.276716	0.630837	0.0980294	0.173952	0.206358	0.0382507	0.211273	0.0757985	0.143221	0.0108542	0.0422638	0.6292668	1.4616	1.4616	1.4616	1.4616	1.4616	1.4616	1.4616	1.4616	1.4616
911000	-129.0992	-125.274	-3.825153	13.77478	0.0129759	0.0423293	0.0350678	0.119146	0.00228243	0.189972	0.3182222	0.2209217	0.3182222	0.2209217	0.220922	0.30042	0.556449	0.0667697	0.318222	0.318222	0.849532	0.0387617	0.220922	0.143581	0.468385	0.388034	0.09037298	0.3114003	0	0	0.382612	0.00732958	0.610058	0.115522	0.183596	0.0812647	0.013896	0.321417	0.138553	0.0277018	0.0716691	0.046381	0.593001	1.53053	1.53053	1.53053	1.53053	1.53053	1.53053	1.53053	1.53053	1.53053
912000	-134.1412	-125.208	-8.933229	18.03046	0.0519746	0.0115942	0.0132526	0.173054	0.0126132	0.0364257	0.485877	0.1138538	0.485877	0.1138538	0.113854	0.300776	0.0215529	0.454041	0.485877	0.485877	1.14303	1.71293	0.113854	0.676564	0.150924	0.172512	0.07682143	0.2220924	0	0	0.779196	0.0567924	0.164011	0.107817	0.0946245	0.394359	0.0753296	0.0194316	0.15979	0.128783	0.01943	0.000434511	0.4195557	2.00338	2.00338	2.00338	2.00338	2.00338	2.00338	2.00338	2.00338	2.00338
913000	-135.3122	-123.5145	-11.79764	18.08195	0.00920145	0.0162084	0.0199051	0.0596725	0.0309717	0.0981442	0.1461322	0.09699477	0.1461322	0.09699477	0.0969948	1.25505	1.60603	2.15734	0.146132	0.146132	1.19879	1.23275	0.0969948	0.203055	0.357683	0.439261	0.04531499	0.1887883	0	0	0.316081	0.164055	0.519864	0.274475	0.041497	0.0624992	0.0934706	0.0144195	0.103265	0.403401	0.0069173	5.42257e-05	0.4778698	2.00911	2.00911	2.00911	2.00911	2.00911	2.00911	2.00911	2.00911	2.00911
914000	-133.0573	-123.62	-9.437301	14.76908	0.0382905	0.00991671	0.0955794	0.0574564	0.346175	0.156034	0.3839557	0.113128	0.3839557	0.113128	0.113128	0.525054	0.313366	1.53613	0.383956	0.383956	0.206138	0.874361	0.113128	0.266301	0.0689682	0.664731	0.1437866	0.5596654	0	0	0.102662	0.618539	0.278799	0.181481	0.0468088	0.0896843	0.049875	0.057352	0.338994	0.0879174	0.14722	0.000667331	0.5203928	1.64101	1.64101	1.64101	1.64101	1.64101	1.64101	1.64101	1.64101	1.64101
915000	-131.348	-124.9615	-6.386483	12.20617	0.0519061	0.0514995	0.0705601	0.00693959	0.143879	0.0442848	0.04728583	0.0819951	0.04728583	0.0819951	0.0819951	0.0792867	2.83841	0.45876	0.0472858	0.0472858	0.39362	2.9087	0.0819951	0.29837	0.296032	0.405598	0.1739657	0.1951037	0	0	0.0355687	0.737451	0.226981	0.0326105	0.0490611	0.134624	0.03413	0.13178	0.0967619	0.0200615	0.440802	0.0601689	0.6350453	1.35624	1.35624	1.35624	1.35624	1.35624	1.35624	1.35624	1.35624	1.35624
916000	-129.3991	-123.9337	-5.465353	14.8119	0.0364637	0.00613704	0.00625746	0.0429092	0.000261664	0.122021	0.1092828	0.2533403	0.1092828	0.5166641	0.516664	1.73519	0.935823	0.618492	0.109283	0.109283	0.302787	0.359804	0.25334	0.746317	0.125609	0.128074	0.04885819	0.1651921	0	1	0.259753	0.001584	0.738663	0.0510681	0.0186098	0.373209	0.182876	0.248726	0.0188768	0.0730234	0.00323394	0.0303768	0.6183289	1.64577	1.64577	1.64577	1.64577	1.64577	1.64577	1.64577	1.64577	1.64577
917000	-131.2415	-126.0457	-5.195819	14.69053	0.0418177	0.0687396	0.00294616	0.00643333	0.0313333	0.138319	0.8615151	0.4457999	0.8615151	0.4457999	0.4458	1.19395	0.278768	0.397004	0.861515	0.861515	0.365572	0.385229	0.4458	0.368427	0.605617	0.0259566	0.1135035	0.1760854	0	0	0.0365353	0.177944	0.785521	0.323791	0.0864762	0.186464	0.0262277	0.0841939	0.226608	0.0504943	0.000300084	0.0154452	0.6284578	1.63228	1.63228	1.63228	1.63228	1.63228	1.63228	1.63228	1.63228	1.63228
918000	-130.228	-124.0629	-6.165025	12.83025	0.154219	0.0226304	0.00276023	0.00846447	0.0513967	0.125009	0.05330797	0.2510315	0.05330797	0.2510315	0.251032	0.362503	0.918114	1.97051	0.053308	0.053308	1.48005	0.972885	0.251032	0.858635	0.125998	0.015368	0.1796096	0.1848706	0	0	0.0457859	0.278014	0.6762	0.0542853	0.00992975	0.0345832	0.259606	0.101278	0.391499	0.047877	0.00225488	0.0986865	0.6061611	1.42558	1.42558	1.42558	1.42558	1.42558	1.42558	1.42558	1.42558	1.42558
919000	-136.4487	-127.6841	-8.764641	11.4503	0.0564024	0.00340783	0.0832518	0.0880725	0.00659312	0.0499712	0.1984558	0.09963906	0.1984558	0.09963906	0.0996391	5.37964	3.31928	0.201602	0.198456	0.198456	0.050857	1.50631	0.0996391	0.394251	0.0238207	0.581928	0.1430621	0.1446368	0	0	0.608922	0.045584	0.345494	0.093051	0.00668343	0.139372	0.0438566	0.182621	0.00757291	0.252253	0.0501261	0.224463	0.6234879	1.27226	1.27226	1.27226	1.27226	1.27226	1.27226	1.27226	1.27226	1.27226
920000	-132.0079	-126.8066	-5.201292	13.47494	0.0312855	0.0212118	0.077441	0.0596762	0.0107572	0.113667	0.7735019	0.1732957	0.7735019	0.3221712	0.322171	0.220343	0.903596	0.734357	0.773502	0.773502	1.68681	0.0903256	0.173296	0.240772	0.163245	0.595983	0.1299382	0.1841004	0	1	0.32415	0.0584313	0.617418	0.247494	0.0979071	0.129283	0.0821703	0.0802541	0.0667312	0.108939	0.183988	0.00323217	0.5717099	1.49722	1.49722	1.49722	1.49722	1.49722	1.49722	1.49722	1.49722	1.49722
921000	-129.9905	-124.424	-5.566481	13.65821	0.029091	0.0513742	0.116455	0.0178374	0.000743461	0.0999056	0.4991912	0.3093689	0.1427681	0.3437767	0.343777	2.43726	0.195154	0.474572	0.499191	0.142768	0.329402	0.34114	0.309369	0.14773	0.260888	0.591382	0.1969203	0.1184865	1	1	0.150544	0.00627465	0.843182	0.0546877	0.334968	0.175365	0.0426209	0.0197229	0.116086	0.0114426	0.00134945	0.243758	0.6277053	1.51758	1.51758	1.51758	1.51758	1.51758	1.51758	1.51758	1.51758	1.51758
922000	-129.8138	-127.2819	-2.531986	10.47089	0.0806846	0.0423523	0.0669139	0.0299933	0.0275111	0.0642094	0.2128448	0.09293549	0.2128448	0.09293549	0.0929355	1.83388	0.626312	0.180558	0.212845	0.212845	1.03555	1.28081	0.0929355	0.424766	0.222965	0.35227	0.1899508	0.1217138	0	0	0.246425	0.226031	0.527544	0.128121	0.0244606	0.1542	0.0309426	0.0879912	0.48936	0.0320134	0.0151423	0.0377683	0.6165461	1.16343	1.16343	1.16343	1.16343	1.16343	1.16343	1.16343	1.16343	1.16343
