Iteration	end_1	end_2	end_3	end_4	end_5	end_6	end_7	end_8	end_9	end_10	end_11	end_12	end_13	end_14	end_15	end_16	end_17	end_18	end_19	end_20	end_21	end_22	end_23	end_24	end_25	end_26	end_27	end_28	end_29	end_30	end_31	end_32	end_33	end_34	end_35	end_36	end_37	end_38	end_39	end_40	end_41	end_42	end_43	end_44	end_45	end_46	end_47	end_48	end_49	end_50	end_51	end_52	end_53	end_54	end_55	end_56	end_57	end_58	end_59	end_60	end_61	end_62	end_63	end_64	end_65	end_66	end_67	end_68	end_69	end_70	end_71	end_72	end_73
631000	0	0	9	0	9	9	17	8	17	8	8	8	8	8	8	17	17	13	3	5	13	13	13	13	4	5	5	14	5	14	14	14	5	14	5	14	13	14	14	14	14	14	14	5	14	14	14	14	13	13	13	4	14	14	14	14	17	17	8	8	8	8	8	8	8	8	9	9	9	9	9	8	5
632000	0	9	0	9	9	9	8	17	8	8	17	8	17	17	8	17	17	4	12	5	13	13	13	13	4	14	14	5	14	14	14	14	5	14	14	14	13	14	14	14	14	14	14	14	14	14	14	14	13	13	13	13	14	14	14	14	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	17	14
633000	9	9	9	9	9	9	8	8	8	8	8	17	17	8	17	8	8	4	12	5	4	4	4	4	4	14	14	5	14	14	14	14	5	14	14	14	4	14	14	14	14	14	14	14	14	14	14	5	4	4	4	4	14	14	4	4	8	8	8	8	8	8	8	8	8	8	9	9	9	9	9	15	4
634000	0	9	0	0	0	9	17	17	17	8	8	8	17	17	17	17	17	4	3	5	13	13	13	4	13	14	14	14	5	14	14	14	14	14	14	14	13	14	14	14	14	14	14	14	14	14	14	14	13	13	13	4	5	5	5	5	17	17	17	17	8	8	17	17	17	17	9	0	0	0	0	2	2
635000	9	0	9	0	9	9	17	17	17	17	17	17	17	17	17	17	17	13	3	14	13	13	13	13	13	14	5	5	5	14	14	14	14	14	5	5	4	5	14	14	14	14	5	14	5	5	5	5	13	13	13	4	5	5	5	5	17	17	17	17	17	17	17	17	17	17	9	0	9	9	9	17	8
636000	9	9	9	9	9	9	17	17	17	17	8	17	17	17	17	17	17	4	12	14	13	13	13	13	13	14	14	14	14	14	14	14	14	14	14	14	13	14	14	14	14	14	14	14	14	14	14	14	13	13	13	13	14	14	12	14	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	17	14
637000	9	9	9	9	0	9	17	17	8	17	17	17	17	17	17	17	17	4	3	5	13	13	13	13	13	14	14	14	5	14	14	14	14	14	14	5	13	14	14	14	14	14	14	14	14	14	14	14	13	13	13	13	14	14	14	14	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	17	5
638000	0	0	0	9	0	0	8	8	8	8	17	17	17	8	8	17	17	4	3	5	4	4	13	13	4	14	14	5	5	14	14	5	5	14	5	5	13	5	14	5	14	5	5	14	5	5	5	5	13	4	13	13	5	5	14	14	17	17	17	17	17	17	17	8	17	17	0	0	0	0	9	5	14
639000	9	9	9	9	9	9	17	17	17	17	17	17	17	17	17	17	17	4	3	5	13	13	13	13	13	14	14	14	14	14	14	14	14	14	14	14	13	14	14	14	14	14	14	14	14	14	14	14	13	13	13	13	12	12	12	12	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	11	9
640000	0	9	9	9	9	9	8	8	17	17	17	17	17	17	17	17	17	4	3	5	13	13	13	13	13	14	5	14	5	14	14	5	14	5	5	14	4	14	14	14	14	14	14	14	14	14	14	14	13	13	13	13	14	14	14	14	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	11	14
641000	9	9	9	9	9	9	17	17	17	17	17	17	17	17	17	17	17	4	3	5	13	13	13	4	4	14	14	14	14	14	14	14	14	14	14	14	13	14	14	14	14	14	14	14	14	14	14	14	4	13	13	4	5	5	5	8	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	17	8
642000	9	9	0	9	9	9	17	17	17	17	17	17	17	17	17	17	17	13	12	14	13	13	13	13	13	14	14	14	14	14	14	14	14	14	14	14	13	14	14	14	14	14	14	14	14	14	14	14	13	13	13	13	14	14	14	14	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	11	11
643000	9	9	0	0	9	9	17	8	17	17	17	17	17	17	17	17	17	13	12	5	13	13	13	13	13	14	14	14	14	14	14	14	14	14	14	14	13	14	14	14	14	14	14	14	14	14	14	14	13	13	13	13	14	14	14	14	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	17	14
644000	9	9	9	9	9	9	17	17	17	17	17	17	17	17	17	17	17	13	0	14	13	13	13	13	13	5	5	14	14	14	14	14	14	14	14	14	13	14	14	14	14	14	14	5	14	14	14	14	13	13	13	13	14	14	11	11	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	11	11
645000	9	9	9	9	9	9	17	8	17	17	8	8	17	17	17	8	8	13	3	14	13	13	13	13	13	14	14	14	14	14	14	14	14	14	5	14	4	14	14	14	14	14	14	14	14	14	14	14	13	13	13	13	14	14	14	14	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	5	14
646000	0	0	9	0	0	0	8	8	17	8	8	8	8	8	8	8	8	4	3	5	13	13	13	13	13	14	14	5	14	14	14	14	14	14	14	14	13	14	14	14	14	14	14	14	14	14	14	14	13	13	13	13	14	14	14	14	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	2	11
647000	0	0	0	0	9	9	17	17	8	17	8	8	8	8	8	8	8	4	3	5	13	13	4	13	13	5	14	14	14	14	14	5	5	5	14	5	13	14	5	5	14	5	14	5	14	14	14	14	13	13	4	13	5	5	5	3	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	2	3
648000	9	9	9	0	9	0	17	17	17	17	17	8	8	17	17	17	8	13	12	5	13	13	13	13	4	5	14	14	5	14	14	5	5	5	14	5	4	14	14	14	14	14	14	14	14	14	14	14	4	13	13	13	14	14	14	5	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	17	14
649000	0	9	9	0	0	0	17	17	17	17	17	8	17	17	8	17	17	4	12	5	13	13	13	4	13	14	14	14	14	14	14	5	14	14	14	14	13	14	14	14	14	14	14	14	14	14	14	14	13	13	13	13	14	14	14	14	17	17	17	17	17	17	8	17	17	17	0	9	9	9	9	17	14
650000	9	9	9	9	9	9	8	17	17	17	17	17	17	17	17	17	17	4	12	14	13	13	13	13	4	14	14	14	14	14	14	14	5	14	14	14	13	14	14	14	14	14	14	14	14	14	14	14	13	13	13	13	14	14	14	14	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	17	14
651000	9	9	9	9	9	9	8	17	17	17	17	17	17	17	17	17	17	4	12	5	13	13	13	4	13	14	14	14	14	5	5	14	14	14	14	14	13	14	14	14	5	14	14	14	14	14	14	14	13	13	13	13	14	14	14	14	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	17	5
652000	9	9	0	9	0	0	17	17	17	17	8	8	8	8	8	17	17	13	12	5	13	13	13	4	13	5	14	5	14	14	14	5	14	14	14	5	13	14	14	14	14	14	5	14	14	14	14	14	13	13	13	4	14	14	5	5	17	17	17	17	8	17	17	17	17	17	0	9	9	9	9	11	14
653000	9	9	9	9	0	0	17	17	8	17	17	17	8	8	17	17	17	4	12	5	13	13	13	13	4	5	5	14	5	5	5	5	14	14	5	5	4	5	14	5	5	5	5	5	5	5	5	5	4	13	13	4	5	5	5	5	17	8	8	8	17	17	8	17	8	8	0	9	9	0	0	8	5
654000	9	9	9	9	9	9	8	8	8	8	8	8	8	8	17	8	8	13	12	14	13	13	13	13	13	14	14	14	14	14	14	5	14	14	14	14	13	14	14	14	14	14	14	14	14	14	14	14	13	13	13	13	14	14	12	12	8	8	8	8	8	8	8	8	8	8	9	9	9	9	9	6	15
655000	9	9	9	0	0	9	17	8	17	8	17	17	17	17	17	17	17	4	3	5	4	4	4	4	13	14	14	14	14	14	14	14	5	14	14	14	4	14	5	14	14	14	14	14	14	14	14	14	4	4	4	13	14	14	14	14	17	17	17	17	17	17	17	8	17	17	9	0	9	9	9	17	14
656000	0	9	0	9	9	9	17	17	17	17	17	17	17	8	17	17	17	4	3	14	13	13	13	4	13	14	14	5	14	14	14	14	14	14	14	14	13	14	14	14	14	14	14	14	14	14	14	14	13	13	13	13	14	14	14	14	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	17	17
657000	9	0	9	0	9	0	8	8	17	17	8	8	8	8	8	17	17	4	3	5	13	13	4	4	4	5	5	14	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	13	4	4	5	5	5	5	17	8	8	8	8	8	8	8	8	8	0	0	0	0	0	8	5
658000	9	9	0	0	0	9	8	17	17	8	17	8	17	8	8	17	17	4	3	5	13	13	13	13	13	14	5	14	14	5	5	14	5	14	14	14	4	14	14	14	5	14	14	14	14	14	14	14	13	13	13	13	14	14	5	14	17	17	17	17	17	17	17	17	17	17	0	9	9	9	9	17	14
659000	9	0	9	9	0	9	17	17	17	8	17	17	17	17	17	17	17	13	3	5	13	13	13	13	13	14	14	14	5	14	14	14	5	14	14	14	13	14	14	14	14	14	14	14	14	14	14	14	13	13	13	13	14	14	14	14	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	17	17
660000	9	9	0	9	0	0	17	17	8	8	17	8	17	17	17	17	8	13	3	14	4	13	4	4	13	5	5	5	14	5	14	5	14	14	14	14	4	14	14	14	5	14	14	5	14	14	14	14	4	13	13	13	5	5	5	5	17	8	17	8	17	8	8	17	17	17	0	9	9	9	9	17	5
661000	0	0	9	9	9	9	17	8	8	17	17	17	8	17	17	17	17	4	12	5	4	4	4	13	13	14	14	14	14	14	14	5	5	5	14	14	13	14	5	5	14	14	14	14	14	14	14	14	13	4	4	4	14	14	14	14	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	14	14
662000	9	0	0	0	9	9	17	17	17	17	8	8	17	17	17	17	17	4	3	5	13	13	4	13	13	5	5	5	14	14	14	5	5	14	14	5	13	14	14	14	14	14	14	14	14	14	14	14	13	13	4	4	5	5	5	5	17	17	17	17	8	8	17	17	17	17	9	0	0	9	9	11	5
663000	9	9	9	9	9	9	17	17	17	17	17	17	17	17	17	17	17	4	12	14	13	13	13	13	13	14	14	14	14	14	14	14	14	14	14	14	13	14	14	14	14	14	14	14	14	14	14	12	13	13	13	13	12	12	12	12	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	15	15
664000	9	0	9	9	0	0	17	8	17	17	17	17	17	17	17	8	17	13	12	5	13	13	4	4	13	14	14	14	5	14	14	14	14	5	14	14	13	5	14	14	14	14	14	14	14	14	14	14	13	13	13	13	5	5	14	14	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	17	14
665000	9	9	9	9	0	9	17	8	8	8	17	17	8	8	8	17	17	13	3	5	13	13	13	13	13	14	14	14	14	14	14	14	14	14	14	14	13	14	14	14	14	14	14	14	14	14	14	13	13	13	13	4	13	13	4	4	17	17	8	17	17	17	17	17	17	17	9	9	9	9	9	17	14
666000	9	9	9	9	9	0	8	17	17	17	17	17	17	17	17	17	17	4	12	14	13	13	13	4	13	14	14	14	14	5	14	5	14	14	14	14	13	14	14	14	14	14	14	14	14	14	14	14	13	13	13	13	14	14	14	14	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	17	14
667000	9	0	0	0	9	9	8	17	8	8	8	17	8	8	8	8	17	13	12	5	13	13	4	4	4	14	14	5	14	14	14	14	14	5	5	14	4	14	14	14	14	14	14	14	14	14	14	5	4	13	13	13	14	14	14	14	8	8	8	8	8	8	8	8	8	8	0	9	9	9	9	8	5
668000	9	9	9	9	9	9	8	8	8	8	8	8	17	17	17	17	8	4	3	14	4	4	4	4	4	14	5	14	14	14	14	5	14	14	14	5	13	14	14	14	14	14	14	14	14	14	14	14	4	4	4	4	14	14	14	14	8	17	17	17	8	8	17	8	17	17	9	9	9	9	9	17	14
669000	9	9	9	9	9	9	17	17	17	17	17	17	8	8	8	17	17	4	3	5	4	4	4	4	4	14	14	14	14	14	14	14	14	14	14	5	13	14	14	14	14	14	14	14	14	14	14	14	4	4	4	5	5	5	5	5	17	17	8	17	17	17	17	17	17	17	9	9	9	9	9	11	5
670000	9	9	0	9	0	9	8	8	8	8	8	8	8	17	8	8	8	4	0	14	13	13	13	13	4	5	5	5	14	14	14	14	5	14	5	5	13	14	14	14	14	14	14	5	14	14	14	14	4	13	13	13	4	4	13	13	8	8	17	8	17	17	17	8	8	8	9	9	9	9	9	14	4
671000	9	9	0	9	0	9	17	8	17	17	17	17	17	17	8	17	17	13	3	5	13	13	13	4	13	14	14	14	14	14	14	5	14	14	5	14	4	14	14	14	14	14	14	14	14	14	14	14	4	13	13	4	5	5	5	14	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	17	14
672000	9	9	0	9	9	9	17	8	8	17	8	17	17	17	17	8	17	13	3	14	13	13	13	4	4	14	14	14	14	5	5	5	14	14	14	5	4	14	14	14	14	14	14	14	14	14	14	14	4	13	13	13	14	14	14	14	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	17	14
673000	9	0	9	9	0	9	17	8	17	17	8	17	17	17	17	17	17	4	3	5	13	13	13	13	13	14	5	14	14	14	14	14	14	14	14	14	4	14	14	14	14	14	14	14	14	14	14	14	13	13	13	13	14	14	14	14	17	17	17	17	17	17	17	8	17	17	0	9	9	9	9	11	14
674000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	13	13	13	13	13	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	13	13	13	13	5	5	5	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	8	5
675000	9	9	9	9	9	9	17	17	17	17	17	17	17	17	17	17	17	4	9	14	13	13	13	13	13	14	5	14	14	14	14	14	14	14	14	14	13	14	14	14	14	14	14	14	14	14	14	14	13	13	13	13	12	12	12	12	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	12	12
676000	0	9	0	0	0	0	8	8	17	8	17	8	8	8	8	17	8	13	12	5	4	4	13	4	4	5	14	14	5	14	14	5	14	14	5	5	13	5	5	5	14	5	5	5	5	5	5	5	4	4	4	13	12	12	12	3	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	6	12
677000	9	0	9	9	0	9	8	8	8	17	17	8	8	8	17	17	17	4	3	14	13	13	13	13	13	14	14	14	14	14	14	14	14	14	14	14	4	14	14	14	14	14	14	14	14	14	14	14	13	13	13	13	14	14	14	14	17	17	8	17	17	17	17	8	17	17	9	9	9	9	9	2	14
678000	0	9	0	9	0	0	17	17	17	17	17	17	17	8	17	17	17	13	3	5	13	13	4	13	4	14	14	5	5	14	14	5	5	5	5	14	13	14	14	14	14	14	14	14	14	14	14	14	13	13	13	13	14	14	14	5	17	17	17	17	8	17	17	17	17	17	9	9	9	9	9	17	14
679000	0	9	9	0	0	9	17	17	8	17	17	17	17	17	17	17	17	13	3	5	13	13	13	4	4	14	14	14	14	14	14	14	14	5	14	14	13	14	14	14	14	14	14	14	14	14	14	14	4	13	13	4	5	5	5	5	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	11	5
680000	0	0	0	0	0	0	8	8	17	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	13	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	2	5
681000	0	9	9	9	0	0	17	8	8	17	8	17	17	17	17	17	8	4	0	5	4	4	4	13	13	14	5	5	14	14	5	14	5	14	5	5	13	14	14	14	14	14	14	14	14	14	14	14	13	4	4	13	14	14	14	5	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	11	11
682000	9	0	9	0	9	0	17	8	8	8	17	8	17	17	8	17	17	4	3	5	13	13	13	4	4	14	14	14	14	5	14	5	14	14	14	5	13	14	14	14	14	14	14	14	14	14	14	14	13	13	13	13	14	14	12	12	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	12	12
683000	0	0	0	9	0	9	17	8	8	8	8	17	8	8	8	17	17	13	12	5	4	4	4	4	4	14	5	14	5	14	14	5	14	5	5	5	13	14	14	14	14	14	14	14	14	14	14	14	13	4	4	13	14	14	14	14	17	17	8	17	17	17	17	17	17	17	9	9	9	9	9	17	17
684000	9	0	9	9	0	9	8	8	17	17	17	8	17	17	17	8	8	13	12	5	13	13	13	4	4	14	5	5	5	14	14	14	14	5	14	5	13	14	14	14	14	14	14	14	14	14	14	5	13	13	13	4	14	14	14	14	17	17	17	17	17	17	17	8	17	17	9	9	9	9	9	11	5
685000	9	9	9	9	9	9	8	8	8	17	17	17	17	17	17	17	17	13	12	14	13	13	13	13	13	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	4	13	13	13	13	13	13	13	13	17	17	17	17	17	17	17	8	8	8	9	9	9	9	9	17	13
686000	9	0	0	0	9	0	17	8	17	17	8	8	17	8	8	17	8	13	3	5	4	4	13	4	13	14	14	14	5	14	14	5	14	5	5	14	13	14	14	14	14	14	14	5	14	14	14	14	4	4	4	13	5	5	5	5	8	17	8	17	17	17	17	17	17	17	0	0	0	0	0	15	5
687000	9	0	9	9	9	9	8	17	17	17	8	17	17	17	17	17	17	13	12	5	13	13	13	13	13	14	5	14	14	5	5	5	14	5	14	5	13	5	14	14	5	14	14	14	14	14	14	14	13	13	13	13	14	14	14	14	17	17	17	17	17	17	17	8	17	17	9	9	9	9	9	17	14
688000	0	0	9	9	9	9	8	17	17	17	17	17	17	8	17	8	8	4	3	5	13	13	13	13	13	14	14	14	5	14	14	14	14	5	14	14	4	14	14	14	14	14	5	14	14	14	14	14	13	13	13	4	14	5	14	14	8	17	17	17	17	17	17	17	17	17	9	9	9	9	9	2	5
689000	9	9	9	0	9	9	8	8	8	17	17	17	17	17	17	17	17	4	12	14	13	13	13	13	4	5	5	14	5	14	14	5	14	5	5	5	4	14	14	14	14	14	14	14	14	14	14	14	13	13	13	13	14	14	14	14	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	8	14
690000	9	0	9	9	9	0	17	8	17	8	17	17	8	17	17	17	8	4	3	5	13	13	4	13	4	5	5	5	14	14	14	14	5	14	14	14	13	14	14	14	14	14	14	5	14	14	14	14	4	13	13	13	14	14	14	14	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	17	14
691000	0	9	0	0	0	0	8	17	8	8	8	8	8	17	17	8	17	13	3	5	4	4	4	4	13	14	5	14	5	14	14	5	5	14	14	14	13	14	14	14	14	14	5	5	5	5	14	5	4	4	4	13	5	5	5	14	8	8	17	8	8	8	8	8	8	8	0	0	0	0	0	8	8
692000	0	9	9	9	9	9	8	8	17	8	17	8	17	8	8	8	8	4	3	14	13	13	13	13	4	14	14	14	14	14	14	5	5	14	14	14	13	14	5	5	14	5	14	14	5	5	5	5	13	13	13	4	14	14	14	14	8	17	17	8	17	8	8	8	8	8	9	0	9	0	0	5	14
693000	9	9	9	9	9	9	17	17	17	17	17	17	17	17	17	17	17	13	12	5	13	13	13	13	13	14	14	14	14	14	14	14	14	5	14	14	13	14	14	14	14	14	14	14	14	14	14	13	13	13	13	13	13	13	13	13	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	11	13
694000	9	0	9	0	9	9	17	8	17	17	17	8	17	17	17	17	8	4	3	14	13	13	13	4	4	14	14	14	14	14	14	14	14	14	14	14	13	14	14	14	14	14	14	14	14	14	14	14	4	13	13	4	14	14	14	14	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	17	5
695000	9	0	9	9	9	0	8	17	17	17	17	17	17	8	8	17	17	13	3	5	13	13	13	4	13	5	5	5	14	14	14	5	14	5	5	14	13	14	14	14	14	14	14	14	14	14	14	14	13	13	13	4	14	14	5	14	17	17	17	17	17	17	17	17	17	17	0	9	9	9	9	11	14
696000	0	9	9	0	0	9	8	8	8	8	17	17	17	17	17	17	8	4	3	14	13	13	4	4	13	14	5	5	14	14	5	14	14	14	14	14	13	14	14	14	14	14	14	14	14	14	14	14	13	13	13	13	14	14	14	14	8	17	17	17	17	17	17	17	17	17	9	9	9	9	9	11	14
697000	9	9	9	0	9	9	17	17	17	17	17	17	17	17	17	17	17	4	3	5	4	4	4	4	4	5	5	14	14	14	14	14	14	14	14	14	13	14	14	14	14	14	14	5	14	14	14	12	4	4	4	4	12	3	3	3	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	15	3
698000	9	0	0	9	9	9	17	17	8	8	17	17	17	17	8	17	17	13	3	14	13	13	13	4	4	14	14	14	14	14	14	14	14	14	14	14	13	14	14	14	14	14	14	14	14	14	14	14	4	13	13	4	5	5	5	5	17	17	17	17	17	8	17	17	17	17	9	9	9	9	9	14	5
699000	0	9	0	9	9	9	17	17	8	17	17	17	17	8	17	17	8	4	12	14	4	4	4	4	4	14	5	14	14	14	5	14	5	14	5	5	13	14	14	14	14	14	14	14	14	14	14	14	13	4	4	4	5	5	5	5	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	11	5
700000	9	9	0	9	0	9	17	17	8	17	8	8	17	17	17	8	8	13	3	14	13	13	13	13	4	14	5	14	14	5	5	5	14	14	14	14	13	14	14	14	5	14	14	14	14	14	14	14	4	13	13	4	5	5	3	3	8	8	17	8	17	8	8	17	8	8	0	9	9	9	9	15	12
701000	0	0	0	0	0	0	17	17	17	8	17	17	8	8	8	8	8	4	3	14	13	13	13	13	13	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	13	13	13	4	5	5	5	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	8	5
702000	0	9	9	9	9	9	8	17	17	17	8	8	8	8	17	17	8	13	3	5	13	13	13	4	13	5	5	5	5	14	14	14	14	5	14	14	13	14	5	14	14	14	14	14	14	14	14	14	13	13	13	4	5	5	5	8	17	17	8	17	8	17	17	8	8	8	9	9	9	9	9	8	8
703000	9	0	0	9	9	0	8	17	17	17	17	8	17	17	17	8	17	13	3	14	13	13	13	13	13	14	5	14	14	14	14	14	14	14	14	5	13	14	14	14	14	14	14	14	14	14	14	14	13	13	13	13	14	14	14	14	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	17	14
704000	9	9	9	9	0	0	8	17	17	17	17	17	17	17	17	17	17	4	3	5	13	13	13	4	4	14	14	14	14	14	14	14	5	14	5	14	13	14	14	14	14	14	14	14	14	14	14	14	14	13	13	14	14	14	14	14	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	17	14
705000	9	9	9	9	9	0	17	17	8	17	17	17	17	17	8	8	17	4	3	5	13	13	13	13	13	14	14	5	14	5	5	14	14	14	14	14	13	14	14	14	5	14	14	14	14	14	14	14	13	13	13	13	14	14	14	14	17	17	17	17	17	17	17	17	17	17	9	9	9	9	11	17	14
706000	9	9	9	9	9	9	8	8	17	8	17	8	17	17	17	17	17	4	3	14	13	13	13	13	13	14	14	5	5	14	14	14	5	14	14	5	13	14	14	14	14	14	14	14	14	14	14	14	13	13	13	13	14	14	14	5	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	17	5
707000	0	9	9	9	0	0	17	8	17	17	8	17	17	17	17	8	17	13	3	5	4	4	13	13	4	5	5	14	14	14	14	5	5	5	5	14	13	5	5	5	14	5	14	5	5	5	5	5	4	4	4	4	5	5	5	14	17	17	17	17	17	17	17	17	17	17	0	9	9	9	9	2	5
708000	0	9	0	9	0	0	8	8	17	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	14	5	14	14	5	5	14	5	5	4	5	5	5	14	5	5	5	5	5	5	5	4	4	4	4	5	5	5	14	8	8	8	8	8	8	8	8	8	8	0	9	9	0	0	8	14
709000	0	0	0	0	0	9	8	8	8	17	8	8	8	8	8	8	8	13	12	14	13	13	13	4	4	14	14	14	14	5	5	14	14	14	14	14	4	14	14	14	5	14	14	14	14	14	14	14	4	13	13	4	14	14	14	14	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	2	14
710000	9	9	9	9	9	9	17	17	17	17	17	17	17	17	17	17	17	4	3	5	13	13	13	13	4	14	5	14	14	14	14	5	14	14	14	14	13	14	14	14	14	14	14	14	14	14	14	14	13	13	13	13	14	14	14	14	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	11	14
711000	9	9	9	9	9	9	17	17	8	17	17	17	17	17	17	17	17	13	3	14	13	13	13	13	13	14	14	5	14	14	14	14	14	5	14	14	13	14	14	14	14	14	14	14	14	14	14	14	13	13	13	13	14	14	14	14	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	11	14
712000	9	0	9	9	0	0	8	17	17	8	17	17	17	8	17	8	8	4	12	14	13	13	13	13	13	14	14	14	14	14	14	5	14	14	14	14	4	14	14	14	14	14	14	14	14	14	14	14	13	13	13	13	14	14	14	14	8	17	17	17	17	17	17	17	17	17	0	9	9	9	9	17	14
713000	9	9	9	9	9	9	17	17	17	17	17	17	17	17	17	17	17	4	12	14	13	13	13	13	13	5	5	14	5	14	14	14	14	14	14	14	13	14	14	14	14	14	14	5	14	14	14	14	13	13	13	13	14	14	14	5	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	11	5
714000	0	9	0	0	9	9	17	17	17	17	17	8	17	17	17	17	17	13	3	5	13	13	13	4	4	14	14	5	14	14	14	5	5	14	5	14	13	14	14	14	14	14	14	14	14	14	14	13	4	13	13	4	13	14	14	14	17	17	17	17	17	17	17	17	17	17	9	0	9	9	9	17	17
715000	9	9	0	9	9	9	17	17	17	17	17	17	17	17	17	17	17	4	12	14	4	4	4	4	4	14	14	14	14	14	14	14	14	14	14	5	13	14	14	14	14	14	14	14	14	14	14	14	4	4	4	4	12	12	12	12	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	15	12
716000	9	9	9	9	9	9	8	17	17	8	8	17	17	17	17	17	17	4	3	14	13	13	13	13	13	14	5	14	14	14	14	5	5	14	14	14	13	14	14	14	14	14	14	14	14	14	14	14	13	13	13	13	14	14	14	14	17	17	8	17	17	17	17	17	17	17	9	9	9	9	9	17	17
717000	9	9	9	0	9	9	17	17	8	17	17	17	8	17	17	17	17	4	12	5	13	13	13	4	4	14	5	14	14	14	14	5	14	14	5	5	13	14	14	14	14	14	14	14	14	14	14	14	4	13	13	13	14	14	14	14	17	17	17	17	17	17	17	17	17	17	9	0	9	9	9	11	5
718000	9	0	0	9	0	9	8	17	17	17	17	17	8	8	8	17	17	13	9	5	4	4	13	13	13	5	14	5	14	5	5	14	5	5	14	14	13	14	5	5	5	5	14	5	14	14	14	14	4	4	4	4	14	14	5	5	17	17	17	8	8	17	17	17	17	8	0	9	9	9	9	17	5
719000	9	9	9	0	9	9	8	8	8	17	17	17	17	17	17	17	17	13	3	5	13	13	13	13	13	14	14	14	5	14	14	5	14	14	14	14	13	14	14	14	14	14	14	14	14	14	14	14	13	13	13	14	14	14	14	14	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	17	14
720000	9	9	9	9	9	9	17	17	17	17	17	17	17	8	17	17	17	13	3	5	13	13	13	13	13	14	14	14	14	14	14	14	14	14	5	14	13	14	14	14	14	14	14	14	14	14	14	14	13	13	13	13	14	14	14	14	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	17	14
721000	0	9	0	0	0	0	8	17	8	8	17	17	17	8	17	17	8	4	3	5	13	4	13	4	4	14	14	5	5	14	14	14	5	14	14	5	13	14	14	5	14	5	5	14	5	5	5	14	4	4	4	13	5	5	14	14	17	8	8	8	8	17	8	17	8	8	9	9	9	0	0	17	14
