Iteration	avg_lambda[1]	avg_lambda[2]	avg_lambda[3]	avg_lambda[4]	avg_lambda[5]	avg_lambda[6]	avg_lambda[7]	avg_lambda[8]	avg_lambda[9]	avg_lambda[10]	avg_lambda[11]	avg_lambda[12]	avg_lambda[13]	avg_lambda[14]	avg_lambda[15]	avg_lambda[16]	avg_lambda[17]	avg_lambda[18]	avg_lambda[19]	avg_lambda[20]	avg_lambda[21]	avg_lambda[22]	avg_lambda[23]	avg_lambda[24]	avg_lambda[25]	avg_lambda[26]	avg_lambda[27]	avg_lambda[28]	avg_lambda[29]	avg_lambda[30]	avg_lambda[31]	avg_lambda[32]	avg_lambda[33]	avg_lambda[34]	avg_lambda[35]	avg_lambda[36]	avg_lambda[37]	avg_lambda[38]	avg_lambda[39]	avg_lambda[40]	avg_lambda[41]	avg_lambda[42]	avg_lambda[43]	avg_lambda[44]	avg_lambda[45]	avg_lambda[46]	avg_lambda[47]	avg_lambda[48]	avg_lambda[49]	avg_lambda[50]	avg_lambda[51]	avg_lambda[52]	avg_lambda[53]	avg_lambda[54]	avg_lambda[55]	avg_lambda[56]	avg_lambda[57]	avg_lambda[58]	avg_lambda[59]	avg_lambda[60]	avg_lambda[61]	avg_lambda[62]	avg_lambda[63]	avg_lambda[64]	avg_lambda[65]	avg_lambda[66]	avg_lambda[67]	avg_lambda[68]	avg_lambda[69]	avg_lambda[70]	avg_lambda[71]	avg_lambda[72]	avg_mu[1]	avg_mu[2]	avg_mu[3]	avg_mu[4]	avg_mu[5]	avg_mu[6]	avg_mu[7]	avg_mu[8]	avg_mu[9]	avg_mu[10]	avg_mu[11]	avg_mu[12]	avg_mu[13]	avg_mu[14]	avg_mu[15]	avg_mu[16]	avg_mu[17]	avg_mu[18]	avg_mu[19]	avg_mu[20]	avg_mu[21]	avg_mu[22]	avg_mu[23]	avg_mu[24]	avg_mu[25]	avg_mu[26]	avg_mu[27]	avg_mu[28]	avg_mu[29]	avg_mu[30]	avg_mu[31]	avg_mu[32]	avg_mu[33]	avg_mu[34]	avg_mu[35]	avg_mu[36]	avg_mu[37]	avg_mu[38]	avg_mu[39]	avg_mu[40]	avg_mu[41]	avg_mu[42]	avg_mu[43]	avg_mu[44]	avg_mu[45]	avg_mu[46]	avg_mu[47]	avg_mu[48]	avg_mu[49]	avg_mu[50]	avg_mu[51]	avg_mu[52]	avg_mu[53]	avg_mu[54]	avg_mu[55]	avg_mu[56]	avg_mu[57]	avg_mu[58]	avg_mu[59]	avg_mu[60]	avg_mu[61]	avg_mu[62]	avg_mu[63]	avg_mu[64]	avg_mu[65]	avg_mu[66]	avg_mu[67]	avg_mu[68]	avg_mu[69]	avg_mu[70]	avg_mu[71]	avg_mu[72]	num_shifts[1]	num_shifts[2]	num_shifts[3]	num_shifts[4]	num_shifts[5]	num_shifts[6]	num_shifts[7]	num_shifts[8]	num_shifts[9]	num_shifts[10]	num_shifts[11]	num_shifts[12]	num_shifts[13]	num_shifts[14]	num_shifts[15]	num_shifts[16]	num_shifts[17]	num_shifts[18]	num_shifts[19]	num_shifts[20]	num_shifts[21]	num_shifts[22]	num_shifts[23]	num_shifts[24]	num_shifts[25]	num_shifts[26]	num_shifts[27]	num_shifts[28]	num_shifts[29]	num_shifts[30]	num_shifts[31]	num_shifts[32]	num_shifts[33]	num_shifts[34]	num_shifts[35]	num_shifts[36]	num_shifts[37]	num_shifts[38]	num_shifts[39]	num_shifts[40]	num_shifts[41]	num_shifts[42]	num_shifts[43]	num_shifts[44]	num_shifts[45]	num_shifts[46]	num_shifts[47]	num_shifts[48]	num_shifts[49]	num_shifts[50]	num_shifts[51]	num_shifts[52]	num_shifts[53]	num_shifts[54]	num_shifts[55]	num_shifts[56]	num_shifts[57]	num_shifts[58]	num_shifts[59]	num_shifts[60]	num_shifts[61]	num_shifts[62]	num_shifts[63]	num_shifts[64]	num_shifts[65]	num_shifts[66]	num_shifts[67]	num_shifts[68]	num_shifts[69]	num_shifts[70]	num_shifts[71]	num_shifts[72]
10000	1.331641	1.331641	1.331641	1.331641	1.331641	1.331641	1.331641	1.331641	1.331641	1.331641	1.331641	1.331641	1.331641	1.331641	1.331641	1.331641	1.331641	1.331641	1.331641	1.331641	1.331641	1.331641	1.331641	1.331641	1.331641	1.331641	1.331641	1.331641	1.331641	1.331641	1.331641	1.331641	1.331641	1.331641	1.331641	1.331641	1.331641	1.331641	1.331641	1.331641	1.331641	1.331641	1.331641	1.331641	1.331641	1.331641	1.331641	1.331641	1.331641	1.331641	1.331641	1.331641	1.331641	1.331641	1.331641	1.331641	1.331641	1.331641	1.331641	1.331641	1.331641	1.331641	1.331641	1.331641	1.331641	1.331641	1.331641	1.331641	1.331641	1.331641	1.331641	-nan	0.01317518	0.01317518	0.01317518	0.01317518	0.01317518	0.01317518	0.01317518	0.01317518	0.01317518	0.01317518	0.01317518	0.01317518	0.01317518	0.01317518	0.01317518	0.01317518	0.1912425	0.6863055	0.1912425	0.1912425	0.1912425	0.1912425	0.1912425	0.1912425	0.1912425	0.1912425	0.1912425	0.1912425	0.1912425	0.1912425	0.1912425	0.1912425	0.1912425	0.1912425	0.1912425	0.1912425	0.1912425	0.1912425	0.1912425	0.1912425	0.1912425	0.1912425	0.1912425	0.1912425	0.1912425	0.1912425	0.1912425	0.1912425	0.1912425	0.1912425	0.1912425	0.1912425	0.1912425	0.1912425	0.7857567	0.01317518	0.01317518	0.01317518	0.01317518	0.01317518	0.01317518	0.01317518	0.01317518	0.01317518	0.6135185	0.01317518	0.01317518	0.01317518	0.01317518	0.2453491	1.710164	-nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0
11000	1.374407	1.374407	1.374407	1.374407	1.374407	1.374407	1.374407	1.374407	1.374407	1.374407	1.374407	1.374407	1.374407	1.374407	1.374407	1.374407	1.374407	1.374407	1.374407	1.374407	1.374407	1.374407	1.374407	1.374407	1.374407	1.374407	1.374407	1.374407	1.374407	1.374407	1.374407	1.374407	1.374407	1.374407	1.374407	1.374407	1.374407	1.374407	1.374407	1.374407	1.374407	1.374407	1.374407	1.374407	1.374407	1.374407	1.374407	1.374407	1.374407	1.374407	1.374407	1.374407	1.374407	1.374407	1.374407	1.374407	1.374407	1.374407	1.374407	1.374407	1.374407	1.374407	1.374407	1.374407	1.374407	1.374407	1.374407	1.374407	1.374407	1.374407	1.374407	-nan	0.2863101	0.2863101	0.2863101	0.2863101	0.2863101	0.2863101	0.2863101	0.2863101	0.2863101	0.2863101	0.2863101	0.2863101	0.2863101	0.2863101	0.2863101	0.2863101	0.3286684	0.5911786	0.3286684	0.3286684	0.3286684	0.3286684	0.3286684	0.3286684	0.3286684	0.3286684	0.3286684	0.3286684	0.3286684	0.3286684	0.3286684	0.3286684	0.3286684	0.3286684	0.3286684	0.3286684	0.3286684	0.3286684	0.3286684	0.3286684	0.3286684	0.3286684	0.3286684	0.3286684	0.3286684	0.3286684	0.3286684	0.3286684	0.3286684	0.3286684	0.3286684	0.3286684	0.3286684	0.3286684	0.3286684	0.2863101	0.2863101	0.2863101	0.2863101	0.2863101	0.2863101	0.2863101	0.2863101	0.2863101	0.5658031	0.2863101	0.2863101	0.2863101	0.2863101	0.8380318	1.069744	-nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0
12000	1.765544	1.765544	1.765544	1.765544	1.765544	1.765544	1.765544	1.765544	1.765544	1.765544	1.765544	1.765544	1.765544	1.765544	1.765544	1.765544	1.765544	1.765544	1.765544	1.765544	1.765544	1.765544	1.765544	1.765544	1.765544	1.765544	1.765544	1.765544	1.765544	1.765544	1.765544	1.765544	1.765544	1.765544	1.765544	1.765544	1.765544	1.765544	1.765544	1.765544	1.765544	1.765544	1.765544	1.765544	1.765544	1.765544	1.765544	1.765544	1.765544	1.765544	1.765544	1.765544	1.765544	1.765544	1.765544	1.765544	1.765544	1.765544	1.765544	1.765544	1.765544	1.765544	1.765544	1.765544	1.765544	1.765544	1.765544	1.765544	1.765544	1.765544	1.765544	-nan	0.05334716	0.05334716	0.05334716	0.05334716	0.05334716	1.657072	1.657072	1.657072	1.657072	1.657072	1.657072	1.657072	1.657072	1.657072	1.657072	1.657072	0.6019795	0.394852	0.4284868	1.014947	1.014947	1.014947	1.014947	1.014947	0.4284868	0.4284868	0.4284868	0.4284868	0.4284868	0.4284868	0.4284868	0.4284868	0.4284868	0.4284868	0.4284868	0.8865718	0.4284868	0.4284868	0.4284868	0.4284868	0.4284868	0.4284868	0.4284868	0.4284868	0.4284868	0.4284868	0.4284868	1.014947	1.014947	1.014947	0.9551453	0.4284868	0.4284868	0.4284868	0.4284868	1.657072	1.657072	1.657072	1.657072	1.657072	1.657072	1.657072	1.657072	1.657072	1.617759	0.05334716	0.05334716	0.05334716	0.05334716	0.5837746	0.957382	-nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0
13000	1.387895	1.387895	1.387895	1.387895	1.387895	1.387895	1.387895	1.387895	1.387895	1.387895	1.387895	1.387895	1.387895	1.387895	1.387895	1.387895	1.387895	1.387895	1.387895	1.387895	1.387895	1.387895	1.387895	1.387895	1.387895	1.387895	1.387895	1.387895	1.387895	1.387895	1.387895	1.387895	1.387895	1.387895	1.387895	1.387895	1.387895	1.387895	1.387895	1.387895	1.387895	1.387895	1.387895	1.387895	1.387895	1.387895	1.387895	1.387895	1.387895	1.387895	1.387895	1.387895	1.387895	1.387895	1.387895	1.387895	1.387895	1.387895	1.387895	1.387895	1.387895	1.387895	1.387895	1.387895	1.387895	1.387895	1.387895	1.387895	1.387895	1.387895	1.387895	-nan	0.02702382	0.02702382	0.02702382	0.02702382	0.02702382	0.02702382	0.02702382	0.02702382	0.02702382	0.02702382	0.02702382	0.02702382	0.02702382	0.02702382	0.02702382	0.02702382	0.4716077	0.2506054	0.307212	0.4899242	0.4899242	0.4899242	0.4899242	0.4899242	0.307212	0.307212	0.307212	0.307212	0.307212	0.307212	0.307212	0.307212	0.307212	0.307212	0.307212	0.4334534	0.307212	0.307212	0.307212	0.307212	0.307212	0.307212	0.307212	0.307212	0.307212	0.307212	0.307212	0.4899242	0.4899242	0.4899242	0.3321979	0.307212	0.307212	0.307212	0.307212	0.02702382	0.02702382	0.02702382	0.02702382	0.02702382	0.02702382	0.02702382	0.02702382	0.02702382	0.311345	0.02702382	0.02702382	0.02702382	0.02702382	0.1998808	0.09864884	-nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2	0
14000	1.958744	1.958744	1.958744	1.958744	1.958744	1.958744	1.958744	1.958744	1.958744	1.958744	1.958744	1.958744	1.958744	1.958744	1.958744	1.958744	1.958744	1.958744	1.958744	1.958744	1.958744	1.958744	1.958744	1.958744	1.958744	1.958744	1.958744	1.958744	1.958744	1.958744	1.958744	1.958744	1.958744	1.958744	1.958744	1.958744	1.958744	1.958744	1.958744	1.958744	1.958744	1.958744	1.958744	1.958744	1.958744	1.958744	1.958744	1.958744	1.958744	1.958744	1.958744	1.958744	1.958744	1.958744	1.958744	1.958744	1.958744	1.958744	1.958744	1.958744	1.958744	1.958744	1.958744	1.958744	1.958744	1.958744	1.958744	1.958744	1.958744	1.958744	1.958744	-nan	0.01674139	0.01674139	0.01674139	0.01674139	0.01674139	0.1611628	0.1611628	0.1611628	0.1611628	0.1611628	0.1611628	0.1611628	0.1611628	0.1611628	0.1611628	0.1611628	0.2046015	0.2570599	0.2046015	0.2046015	0.2046015	0.2046015	0.2046015	0.2046015	0.2046015	0.2046015	0.2046015	0.2046015	0.2046015	0.2046015	0.2046015	0.2046015	0.2046015	0.2046015	0.2046015	0.2046015	0.2046015	0.2046015	0.2046015	0.2046015	0.2046015	0.2046015	0.2046015	0.2046015	0.2046015	0.2046015	0.2046015	0.2046015	0.2046015	0.2046015	0.2046015	0.2046015	0.2046015	0.2046015	0.2046015	0.1611628	0.1611628	0.1611628	0.1611628	0.1611628	0.1611628	0.1611628	0.1611628	0.1611628	1.225924	0.01674139	0.01674139	0.01674139	0.01674139	0.7834865	0.5558986	-nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2	0
15000	1.480993	1.480993	1.480993	1.480993	1.480993	1.480993	1.480993	1.480993	1.480993	1.480993	1.480993	1.480993	1.480993	1.480993	1.480993	1.480993	1.480993	1.480993	1.480993	1.480993	1.480993	1.480993	1.480993	1.480993	1.480993	1.480993	1.480993	1.480993	1.480993	1.480993	1.480993	1.480993	1.480993	1.480993	1.480993	1.480993	1.480993	1.480993	1.480993	1.480993	1.480993	1.480993	1.480993	1.480993	1.480993	1.480993	1.480993	1.480993	1.480993	1.480993	1.480993	1.480993	1.480993	1.480993	1.480993	1.480993	1.480993	1.480993	1.480993	1.480993	1.480993	1.480993	1.480993	1.480993	1.480993	1.480993	1.480993	1.480993	1.480993	1.480993	1.480993	-nan	0.2058798	0.2058798	0.2058798	0.2058798	0.2058798	0.1186134	0.1186134	0.1186134	0.1186134	0.1186134	0.1186134	0.1186134	0.1186134	0.1186134	0.1186134	0.1186134	0.7225047	0.5679268	0.4421352	0.7225047	0.7225047	0.7225047	0.7225047	0.7225047	0.06165922	0.06165922	0.06165922	0.06165922	0.06165922	0.06165922	0.06165922	0.06165922	0.06165922	0.06165922	0.06165922	0.7225047	0.06165922	0.06165922	0.06165922	0.06165922	0.06165922	0.06165922	0.06165922	0.06165922	0.06165922	0.3520734	0.7225047	0.7225047	0.7225047	0.7225047	0.7225047	0.7225047	0.7225047	0.7225047	0.7559747	0.1186134	0.1186134	0.1186134	0.1186134	0.1186134	0.1186134	0.1186134	0.1186134	0.1186134	0.1186134	0.2058798	0.2058798	0.2058798	0.2058798	0.5343346	0.6438087	-nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0
16000	1.313386	1.313386	1.313386	1.313386	1.313386	1.313386	1.313386	1.313386	1.313386	1.313386	1.313386	1.313386	1.313386	1.313386	1.313386	1.313386	1.313386	1.313386	1.313386	1.313386	1.313386	1.313386	1.313386	1.313386	1.313386	1.313386	1.313386	1.313386	1.313386	1.313386	1.313386	1.313386	1.313386	1.313386	1.313386	1.313386	1.313386	1.313386	1.313386	1.313386	1.313386	1.313386	1.313386	1.313386	1.313386	1.313386	1.313386	1.313386	1.313386	1.313386	1.313386	1.313386	1.313386	1.313386	1.313386	1.313386	1.313386	1.313386	1.313386	1.313386	1.313386	1.313386	1.313386	1.313386	1.313386	1.313386	1.313386	1.313386	1.313386	1.313386	1.313386	-nan	2.279299	2.279299	2.279299	2.279299	2.279299	0.1675312	0.1675312	0.1675312	0.1675312	0.1675312	0.1675312	0.1675312	0.1675312	0.1675312	0.1675312	0.1675312	0.01493204	0.06643605	0.01493204	0.01493204	0.01493204	0.01493204	0.01493204	0.01493204	0.01493204	0.01493204	0.01493204	0.01493204	0.01493204	0.01493204	0.01493204	0.01493204	0.01493204	0.01493204	0.01493204	0.01493204	0.01493204	0.01493204	0.01493204	0.01493204	0.01493204	0.01493204	0.01493204	0.01493204	0.01493204	0.01493204	0.01493204	0.01493204	0.01493204	0.01493204	0.01493204	0.01493204	0.01493204	0.01493204	0.01493204	0.1675312	0.1675312	0.1675312	0.1675312	0.1675312	0.1675312	0.1675312	0.1675312	0.1675312	0.1675312	2.279299	2.279299	2.279299	2.279299	0.9019808	0.1131548	-nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0
17000	1.82307	1.82307	1.82307	1.82307	1.82307	1.82307	1.82307	1.82307	1.82307	1.82307	1.82307	1.82307	1.82307	1.82307	1.82307	1.82307	1.82307	1.82307	1.82307	1.82307	1.82307	1.82307	1.82307	1.82307	1.82307	1.82307	1.82307	1.82307	1.82307	1.82307	1.82307	1.82307	1.82307	1.82307	1.82307	1.82307	1.82307	1.82307	1.82307	1.82307	1.82307	1.82307	1.82307	1.82307	1.82307	1.82307	1.82307	1.82307	1.82307	1.82307	1.82307	1.82307	1.82307	1.82307	1.82307	1.82307	1.82307	1.82307	1.82307	1.82307	1.82307	1.82307	1.82307	1.82307	1.82307	1.82307	1.82307	1.82307	1.82307	1.82307	1.82307	-nan	0.1896553	0.1896553	0.1896553	0.1896553	0.1896553	0.1896553	0.1896553	0.1896553	0.1896553	0.1896553	0.1896553	0.1896553	0.1896553	0.1896553	0.1896553	0.1896553	0.5519494	1.228332	0.07591093	0.07591093	0.07591093	0.07591093	0.07591093	0.07591093	0.07591093	0.07591093	0.07591093	0.07591093	0.07591093	0.07591093	0.07591093	0.07591093	0.07591093	0.07591093	0.07591093	0.07591093	0.07591093	0.07591093	0.07591093	0.07591093	0.07591093	0.07591093	0.07591093	0.07591093	0.07591093	0.07591093	0.07591093	0.07591093	0.07591093	0.07591093	0.07591093	0.07591093	0.07591093	0.07591093	0.07591093	0.1896553	0.1896553	0.1896553	0.1896553	0.1896553	0.1896553	0.1896553	0.1896553	0.1896553	0.09213675	0.1896553	0.1896553	0.1896553	0.1896553	1.414668	0.07591093	-nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0
18000	1.565217	1.565217	1.565217	1.565217	1.565217	1.565217	1.565217	1.565217	1.565217	1.565217	1.565217	1.565217	1.565217	1.565217	1.565217	1.565217	1.565217	1.565217	1.565217	1.565217	1.565217	1.565217	1.565217	1.565217	1.565217	1.565217	1.565217	1.565217	1.565217	1.565217	1.565217	1.565217	1.565217	1.565217	1.565217	1.565217	1.565217	1.565217	1.565217	1.565217	1.565217	1.565217	1.565217	1.565217	1.565217	1.565217	1.565217	1.565217	1.565217	1.565217	1.565217	1.565217	1.565217	1.565217	1.565217	1.565217	1.565217	1.565217	1.565217	1.565217	1.565217	1.565217	1.565217	1.565217	1.565217	1.565217	1.565217	1.565217	1.565217	1.565217	1.565217	-nan	0.09679407	0.09679407	0.09679407	0.09679407	0.09679407	0.09679407	0.09679407	0.09679407	0.09679407	0.09679407	0.09679407	0.09679407	0.09679407	0.09679407	0.09679407	0.09679407	0.4682703	0.9974603	0.1031689	0.6386733	0.6386733	0.6386733	0.6386733	0.6386733	0.1031689	0.1031689	0.1031689	0.1031689	0.1031689	0.1031689	0.1031689	0.1031689	0.1031689	0.1031689	0.1031689	0.5378975	0.1031689	0.1031689	0.1031689	0.1031689	0.1031689	0.1031689	0.1031689	0.1031689	0.1031689	0.1031689	0.1031689	0.6386733	0.6386733	0.6386733	0.1127374	0.1031689	0.1031689	0.1031689	0.1031689	0.09679407	0.09679407	0.09679407	0.09679407	0.09679407	0.09679407	0.09679407	0.09679407	0.09679407	0.09679407	0.09679407	0.09679407	0.09679407	0.09679407	0.1720773	0.09921449	-nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0
19000	1.592375	1.592375	1.592375	1.592375	1.592375	1.592375	1.592375	1.592375	1.592375	1.592375	1.592375	1.592375	1.592375	1.592375	1.592375	1.592375	1.592375	1.592375	1.592375	1.592375	1.592375	1.592375	1.592375	1.592375	1.592375	1.592375	1.592375	1.592375	1.592375	1.592375	1.592375	1.592375	1.592375	1.592375	1.592375	1.592375	1.592375	1.592375	1.592375	1.592375	1.592375	1.592375	1.592375	1.592375	1.592375	1.592375	1.592375	1.592375	1.592375	1.592375	1.592375	1.592375	1.592375	1.592375	1.592375	1.592375	1.592375	1.592375	1.592375	1.592375	1.592375	1.592375	1.592375	1.592375	1.592375	1.592375	1.592375	1.592375	1.592375	1.592375	1.592375	-nan	0.5674823	0.5674823	0.5674823	0.5674823	0.5674823	0.5674823	0.5674823	0.5674823	0.5674823	0.5674823	0.5674823	0.5674823	0.5674823	0.5674823	0.5674823	0.5674823	0.3675933	0.368982	0.3675933	0.3675933	0.3675933	0.3675933	0.3675933	0.3675933	0.3675933	0.3675933	0.3675933	0.3675933	0.3675933	0.3675933	0.3675933	0.3675933	0.3675933	0.3675933	0.3675933	0.3675933	0.3675933	0.3675933	0.3675933	0.3675933	0.3675933	0.3675933	0.3675933	0.3675933	0.3675933	0.3675933	0.3675933	0.3675933	0.3675933	0.3675933	0.3675933	0.3675933	0.3675933	0.3675933	0.3675933	0.5674823	0.5674823	0.5674823	0.5674823	0.5674823	0.5674823	0.5674823	0.5674823	0.5674823	0.5674823	0.5674823	0.5674823	0.5674823	0.5674823	0.5104782	0.5496386	-nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0
20000	1.597082	1.597082	1.597082	1.597082	1.597082	1.597082	1.597082	1.597082	1.597082	1.597082	1.597082	1.597082	1.597082	1.597082	1.597082	1.597082	1.597082	1.597082	1.597082	1.597082	1.597082	1.597082	1.597082	1.597082	1.597082	1.597082	1.597082	1.597082	1.597082	1.597082	1.597082	1.597082	1.597082	1.597082	1.597082	1.597082	1.597082	1.597082	1.597082	1.597082	1.597082	1.597082	1.597082	1.597082	1.597082	1.597082	1.597082	1.597082	1.597082	1.597082	1.597082	1.597082	1.597082	1.597082	1.597082	1.597082	1.597082	1.597082	1.597082	1.597082	1.597082	1.597082	1.597082	1.597082	1.597082	1.597082	1.597082	1.597082	1.597082	1.597082	1.597082	-nan	0.1287499	0.1287499	0.1287499	0.1287499	0.1287499	0.2625021	0.2625021	0.2625021	0.2625021	0.2625021	0.2625021	0.2625021	0.2625021	0.2625021	0.2625021	0.2625021	0.2666712	0.1673329	0.5578465	0.5578465	0.5578465	0.5578465	0.5578465	0.5578465	0.5578465	0.5578465	0.5578465	0.5578465	0.5578465	0.5578465	0.5578465	0.5578465	0.5578465	0.5578465	0.5578465	0.5578465	0.5578465	0.5578465	0.5578465	0.5578465	0.5578465	0.5578465	0.5578465	0.5578465	0.5578465	0.5578465	0.5578465	0.5578465	0.5578465	0.5578465	0.5578465	0.5578465	0.5578465	0.2625021	0.2625021	0.2625021	0.2625021	0.2625021	0.2625021	0.2625021	0.2625021	0.2625021	0.2625021	0.2625021	0.2625021	0.1287499	0.1287499	0.1287499	0.1287499	0.1875355	0.2625021	-nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
21000	1.58161	1.58161	1.58161	1.58161	1.58161	1.58161	1.58161	1.58161	1.58161	1.58161	1.58161	1.58161	1.58161	1.58161	1.58161	1.58161	1.58161	1.58161	1.58161	1.58161	1.58161	1.58161	1.58161	1.58161	1.58161	1.58161	1.58161	1.58161	1.58161	1.58161	1.58161	1.58161	1.58161	1.58161	1.58161	1.58161	1.58161	1.58161	1.58161	1.58161	1.58161	1.58161	1.58161	1.58161	1.58161	1.58161	1.58161	1.58161	1.58161	1.58161	1.58161	1.58161	1.58161	1.58161	1.58161	1.58161	1.58161	1.58161	1.58161	1.58161	1.58161	1.58161	1.58161	1.58161	1.58161	1.58161	1.58161	1.58161	1.58161	1.58161	1.58161	-nan	0.08226437	0.08226437	0.08226437	0.08226437	0.08226437	0.08226437	0.08226437	0.08226437	0.08226437	0.08226437	0.08226437	0.08226437	0.08226437	0.08226437	0.08226437	0.08226437	0.1996687	0.07047606	0.1996687	0.1996687	0.1996687	0.1996687	0.1996687	0.1996687	0.1996687	0.1996687	0.1996687	0.1996687	0.1996687	0.1996687	0.1996687	0.1996687	0.1996687	0.1996687	0.1996687	0.1996687	0.1996687	0.1996687	0.1996687	0.1996687	0.1996687	0.1996687	0.1996687	0.1996687	0.1996687	0.1996687	0.1996687	0.1996687	0.1996687	0.1996687	0.1996687	0.1996687	0.1996687	0.1996687	0.1996687	0.08226437	0.08226437	0.08226437	0.08226437	0.08226437	0.08226437	0.08226437	0.08226437	0.08226437	0.08226437	0.08226437	0.08226437	0.08226437	0.08226437	0.8610832	0.152535	-nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0
